time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,surface_area_km2,lwe_thickness_km3,uncertainty_km3,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_km3,SWE_km3,Qs_acc_km3
2002-04-17 12:00:00,23.25,86.25,-12.003431275606015,22.88781746306537,0.9672265741072044,2840.055230014247,-0.3297314831961747,0.6500266568959023,1302.16327,0.0,0.0120599594,0.92310198,0.0,8.5495936e-06
2002-04-17 12:00:00,23.25,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,2840.055230014247,-0.3595800650689854,0.6500266568959023,1932.38083,0.0,0.0625055645,1.36940574,0.0,4.42949105e-05
2002-04-17 12:00:00,23.75,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,2829.2991102341784,-0.3582182301970672,0.6475648158345316,1953.10294,0.0,0.055250121,1.37883166,0.0,3.90080185e-05
2002-04-17 12:00:00,24.25,87.75,-12.003431275606015,22.88781746306537,0.955445765724529,2818.327528372789,-0.3232234883952831,0.645053660205286,1953.10294,0.0,0.055250121,1.37883166,0.0,3.90080185e-05
2002-04-17 12:00:00,26.75,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,2760.267502032804,-0.1606229098993575,0.4449138849385899,1249.61464,0.0,0.018496572,0.8632639,0.0,1.2777878e-05
2002-04-17 12:00:00,25.25,88.25,-12.003431275606015,22.88781746306537,1.0277413318537854,2795.741336864437,-0.3448944618132324,0.639884173920996,1662.68268,0.0,0.023133307,1.16168295,0.0,1.61639436e-05
2002-04-17 12:00:00,22.75,88.75,-12.003431275606015,22.88781746306537,0.8263106409296362,2850.5950685928287,-0.2827380674881918,0.6524389959106699,1287.2955,0.0,0.106518065,0.91569937,0.0,7.576526700000001e-05
2002-04-17 12:00:00,26.75,88.75,-4.542763216222823,16.118506072724198,1.2500309329684212,2760.267502032804,-0.156744399699291,0.4449138849385899,1651.1063,0.0,0.0172230247,1.1398102799999998,0.0,1.18912874e-05
2002-04-17 12:00:00,22.75,87.75,-12.003431275606015,22.88781746306537,0.9523005579861872,2850.5950685928287,-0.3258479391358451,0.6524389959106699,1837.68939,0.0,0.0512166945,1.30719419,0.0,3.6429886e-05
2002-04-17 12:00:00,26.25,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,2772.3035354619205,-0.1613232995215977,0.4468539137177773,2547.1422300000004,0.0,0.042669355,1.76534944,0.0,2.95751364e-05
2002-04-17 12:00:00,26.25,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,2772.3035354619205,-0.1149806677783646,0.4253791830936763,552.68567,0.0,0.00974625,0.38264006,0.0,6.7476067e-06
2002-04-17 12:00:00,23.75,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,2829.2991102341784,-0.3582182301970672,0.6475648158345316,1381.46334,0.0,0.025823791,0.9756260799999998,0.0,1.82406527e-05
2002-04-17 12:00:00,21.75,87.75,-14.297243930244198,18.358782858696863,0.4385385837881416,2871.0227080792515,-0.1800100548238188,0.5270848248001483,2039.47256,0.0,0.180351455,1.46086091,0.0,0.000129188614
2002-04-17 12:00:00,23.25,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,2840.055230014247,-0.3595800650689854,0.6500266568959023,1986.57899,0.0,0.0614546365,1.40780824,0.0,4.3551774e-05
2002-04-17 12:00:00,25.75,88.25,-4.458992152975471,15.343889211712876,0.935049981980547,2784.128447243403,-0.1160809094733453,0.4271935844568097,569.5833,0.0,0.009523508,0.3968645,0.0,6.635627e-06
2002-04-17 12:00:00,26.75,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,2760.267502032804,-0.1144814759895217,0.4235323874588279,2078.99441,0.0,0.0239432664,1.43462085,0.0,1.65235065e-05
2002-04-17 12:00:00,22.75,87.25,-12.003431275606015,22.88781746306537,0.9523005579861872,2850.5950685928287,-0.3258479391358451,0.6524389959106699,1900.72943,0.0,0.055677621,1.35202767,0.0,3.9602988e-05
2002-04-17 12:00:00,22.25,87.75,-14.297243930244198,18.358782858696863,1.50542489463114,2860.91782332041,-0.6157675574358035,0.5252296909491511,2137.01002,0.0,0.1070870539999999,1.52593417,0.0,7.649541699999999e-05
2002-04-17 12:00:00,22.25,87.25,-14.297243930244198,18.358782858696863,1.50542489463114,2860.91782332041,-0.6157675574358035,0.5252296909491511,1838.80317,0.0,0.048710645,1.31281076,0.0,3.4776889000000006e-05
2002-04-17 12:00:00,23.25,86.75,-12.003431275606015,22.88781746306537,0.9672265741072044,2840.055230014247,-0.3297314831961747,0.6500266568959023,1946.20526,0.0,0.0322853223,1.37915081,0.0,2.28793888e-05
2002-04-17 12:00:00,22.75,86.75,-12.003431275606015,22.88781746306537,1.0119802160227347,2850.5950685928287,-0.3462684811763372,0.6524389959106699,1822.12428,0.0,0.0410355238999999,1.29612642,0.0,2.91896045e-05
2002-04-17 12:00:00,21.75,88.25,-14.297243930244198,18.358782858696863,0.0815523886479138,2871.0227080792515,-0.033475389610453,0.5270848248001483,2035.36633,0.0,0.156474793,1.4579449000000002,0.0,0.000112094965
2002-04-17 12:00:00,22.25,88.25,-14.297243930244198,18.358782858696863,1.3317331549608438,2860.91782332041,-0.5447220083253913,0.5252296909491511,2584.63867,0.0,0.154794678,1.84529251,0.0,0.000110527648
2002-04-17 12:00:00,23.25,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,2840.055230014247,-0.3891468682413784,0.6500266568959023,1625.6713,0.0,0.097715198,1.1524866,0.0,6.9289349e-05
2002-04-17 12:00:00,25.25,88.75,-12.003431275606015,22.88781746306537,1.0277413318537854,2795.741336864437,-0.3448944618132324,0.639884173920996,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-17 12:00:00,23.75,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,2829.2991102341784,-0.3876730552385158,0.6475648158345316,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777
2002-04-17 12:00:00,22.75,88.25,-12.003431275606015,22.88781746306537,0.8263106409296362,2850.5950685928287,-0.2827380674881918,0.6524389959106699,2097.19092,0.0,0.0942981859999999,1.49175377,0.0,6.70534275e-05
2002-04-17 12:00:00,24.25,88.25,-12.003431275606015,22.88781746306537,1.0904283439857283,2818.327528372789,-0.3688875557692058,0.645053660205286,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,2860.91782332041,-0.5447220083253913,0.5252296909491511,1295.75312,0.0,0.091657822,0.9250907,0.0,6.5436702e-05
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,2850.5950685928287,-0.2156754024242991,0.330230482572307,2097.19092,0.0,0.0942981859999999,1.49175377,0.0,6.70534275e-05
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,2871.0227080792515,-0.1776105086119851,0.3113723883587997,2039.47256,0.0,0.180351455,1.46086091,0.0,0.000129188614
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,2840.055230014247,-0.2968450911323436,0.3290094827823377,1625.6713,0.0,0.097715198,1.1524866,0.0,6.9289349e-05
2002-05-10 12:00:00,23.75,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,2829.2991102341784,-0.2957208519546679,0.3277634276464425,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777
2002-05-10 12:00:00,22.25,87.75,-14.106660701179257,10.845347460421571,1.50542489463114,2860.91782332041,-0.6075593342270426,0.3102764784962282,2137.01002,0.0,0.1070870539999999,1.52593417,0.0,7.649541699999999e-05
2002-05-10 12:00:00,25.75,88.25,-2.7303538486408163,8.125737319906584,0.935049981980547,2784.128447243403,-0.0710792813848708,0.2262309642717929,569.5833,0.0,0.009523508,0.3968645,0.0,6.635627e-06
2002-05-10 12:00:00,26.75,88.75,2.2476616470099198,8.826346126061853,1.2500309329684212,2760.267502032804,0.0775537616245435,0.2436307637346166,1651.1063,0.0,0.0172230247,1.1398102799999998,0.0,1.18912874e-05
2002-05-10 12:00:00,25.25,88.25,-9.15633644184424,11.58461565484018,1.0277413318537854,2795.741336864437,-0.2630889165590961,0.3238758885792356,1662.68268,0.0,0.023133307,1.16168295,0.0,1.61639436e-05
2002-05-10 12:00:00,24.25,87.75,-9.15633644184424,11.58461565484018,0.955445765724529,2818.327528372789,-0.2465580830764852,0.3264924120565444,1953.10294,0.0,0.055250121,1.37883166,0.0,3.90080185e-05
2002-05-10 12:00:00,23.25,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,2840.055230014247,-0.2742912403924809,0.3290094827823377,1932.38083,0.0,0.0625055645,1.36940574,0.0,4.42949105e-05
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421571,0.0815523886479138,2871.0227080792515,-0.0330291604017122,0.3113723883587997,2035.36633,0.0,0.156474793,1.4579449000000002,0.0,0.000112094965
2002-05-10 12:00:00,23.25,86.25,-9.15633644184424,11.58461565484018,0.9672265741072044,2840.055230014247,-0.2515224460649115,0.3290094827823377,1302.16327,0.0,0.0120599594,0.92310198,0.0,8.5495936e-06
2002-05-10 12:00:00,22.75,87.75,-9.15633644184424,11.58461565484018,0.9523005579861872,2850.5950685928287,-0.24856004013392,0.330230482572307,1837.68939,0.0,0.0512166945,1.30719419,0.0,3.6429886e-05
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421571,1.3317331549608438,2860.91782332041,-0.5374608270938265,0.3102764784962282,2584.63867,0.0,0.154794678,1.84529251,0.0,0.000110527648
2002-05-10 12:00:00,25.25,88.75,-9.15633644184424,11.58461565484018,1.0277413318537854,2795.741336864437,-0.2630889165590961,0.3238758885792356,0.0,0.0,0.0,0.0,0.0,0.0
2002-05-10 12:00:00,23.75,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,2829.2991102341784,-0.2732524192438266,0.3277634276464425,1953.10294,0.0,0.055250121,1.37883166,0.0,3.90080185e-05
2002-05-10 12:00:00,22.75,87.25,-9.15633644184424,11.58461565484018,0.9523005579861872,2850.5950685928287,-0.24856004013392,0.330230482572307,1900.72943,0.0,0.055677621,1.35202767,0.0,3.9602988e-05
2002-05-10 12:00:00,26.75,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,2760.267502032804,-0.0700999077465278,0.2242920865419327,2078.99441,0.0,0.0239432664,1.43462085,0.0,1.65235065e-05
2002-05-10 12:00:00,22.25,87.25,-14.106660701179257,10.845347460421571,1.50542489463114,2860.91782332041,-0.6075593342270426,0.3102764784962282,1838.80317,0.0,0.048710645,1.31281076,0.0,3.4776889000000006e-05
2002-05-10 12:00:00,26.25,89.25,2.2476616470099198,8.826346126061853,1.2809619118947355,2772.3035354619205,0.0798193028879195,0.244693105704919,2547.1422300000004,0.0,0.042669355,1.76534944,0.0,2.95751364e-05
2002-05-10 12:00:00,26.75,89.25,2.2476616470099198,8.826346126061853,1.2809619118947355,2760.267502032804,0.0794727651493353,0.2436307637346166,1249.61464,0.0,0.018496572,0.8632639,0.0,1.2777878e-05
2002-05-10 12:00:00,22.75,86.75,-9.15633644184424,11.58461565484018,1.0119802160227347,2850.5950685928287,-0.2641370321584884,0.330230482572307,1822.12428,0.0,0.0410355238999999,1.29612642,0.0,2.91896045e-05
2002-05-10 12:00:00,23.25,86.75,-9.15633644184424,11.58461565484018,0.9672265741072044,2840.055230014247,-0.2515224460649115,0.3290094827823377,1946.20526,0.0,0.0322853223,1.37915081,0.0,2.28793888e-05
2002-05-10 12:00:00,22.25,88.75,-14.106660701179257,10.845347460421571,1.3317331549608438,2860.91782332041,-0.5374608270938265,0.3102764784962282,1295.75312,0.0,0.091657822,0.9250907,0.0,6.5436702e-05
2002-05-10 12:00:00,26.25,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,2772.3035354619205,-0.0704055755241594,0.2252701030021189,552.68567,0.0,0.00974625,0.38264006,0.0,6.7476067e-06
2002-05-10 12:00:00,24.25,88.25,-9.15633644184424,11.58461565484018,1.0904283439857283,2818.327528372789,-0.2813910866217627,0.3264924120565444,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777
2002-05-10 12:00:00,23.75,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,2829.2991102341784,-0.2732524192438266,0.3277634276464425,1381.46334,0.0,0.025823791,0.9756260799999998,0.0,1.82406527e-05
2002-05-10 12:00:00,22.75,88.75,-9.15633644184424,11.58461565484018,0.8263106409296362,2850.5950685928287,-0.2156754024242991,0.330230482572307,1287.2955,0.0,0.106518065,0.91569937,0.0,7.576526700000001e-05
2002-05-10 12:00:00,23.25,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,2840.055230014247,-0.2742912403924809,0.3290094827823377,1986.57899,0.0,0.0614546365,1.40780824,0.0,4.3551774e-05
2002-08-16 12:00:00,23.25,86.75,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.2414924153165924,2565.35134,0.0,0.156955204,1.81798525,0.0,0.000111235001
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2829.2991102341784,1.1294765829217015,0.2405778129110926,3287.8818300000003,0.0,1.10398361,2.3210082400000003,0.0,0.0007791799649999
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2840.055230014247,1.1337705034091974,0.2414924153165924,2291.19726,0.0,0.5163357399999999,1.6242962,0.0,0.000366158136
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362,2850.5950685928287,0.8237508952794531,0.2423886271396899,3058.68933,0.0,0.639753235,2.1756787600000003,0.0,0.00045490061
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854,2795.741336864437,1.0048421290403025,0.2377243656759608,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-16 12:00:00,22.25,88.25,26.72826113567377,8.294761480402762,1.3317331549608438,2860.91782332041,1.0183411681233756,0.2373063095947585,3397.65647,0.0,1.48962122,2.42581673,0.0,0.0010637746939999
2002-08-16 12:00:00,21.75,88.25,26.72826113567377,8.294761480402762,0.0815523886479138,2871.0227080792515,0.0625812191141183,0.238144485683374,2641.1844,0.0,1.6314630500000002,1.8918436,0.0,0.0011686397
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347,2850.5950685928287,1.0088453030399838,0.2423886271396899,2556.67342,0.0,0.257061923,1.81865192,0.0,0.000182852705
2002-08-16 12:00:00,22.25,87.75,26.72826113567377,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.2373063095947585,3150.16466,0.0,1.15049309,2.24924436,0.0,0.0008218582279999
2002-08-16 12:00:00,22.25,87.25,26.72826113567377,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.2373063095947585,2662.61367,0.0,0.410189876,1.90096208,0.0,0.000292869945
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861872,2850.5950685928287,0.9493505206875876,0.2423886271396899,2698.96829,0.0,0.373669709,1.91983318,0.0,0.000265790924
2002-08-16 12:00:00,21.75,87.75,26.72826113567377,8.294761480402762,0.4385385837881416,2871.0227080792515,0.3365233030822188,0.238144485683374,2571.93835,0.0,1.53146606,1.84222528,0.0,0.00109695302
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2840.055230014247,1.0476282983634362,0.2414924153165924,2799.13086,0.0,0.32024341,1.98370536,0.0,0.000226966122
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2829.2991102341784,1.0436606236002484,0.2405778129110926,1912.36254,0.0,0.1452604559999999,1.35053695,0.0,0.00010261317
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,2772.3035354619205,1.6648232097013365,0.1865333331524979,2784.72589,0.0,0.431521959,1.92994412,0.0,0.0002990802159999
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.2414924153165924,1832.56813,0.0,0.089846581,1.29910963,0.0,6.36918e-05
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212,2760.267502032804,1.6175699070371858,0.185723493463319,2044.6256,0.0,0.16667442,1.4114742,0.0,0.000115089935
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529,2818.327528372789,0.9417042434587702,0.2396448895737047,2743.8958,0.0,0.240144711,1.93714262,0.0,0.00016954912
