time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,surface_area_km2,lwe_thickness_km3,uncertainty_km3,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_km3,SWE_km3,Qs_acc_km3,SWE_mean_km3,Qs_acc_mean_km3,TotalSoilMoisture_mean_km3,SWE_anomaly_km3,Qs_acc_anomaly_km3,TotalSoilMoisture_anomaly_km3
2002-05-10 12:00:00,22.25,87.25,-14.106660701179257,10.845347460421571,1.50542489463114,2860.91782332041,-0.6075593342270426,0.3102764784962282,1838.80317,0.0,0.048710645,1.31281076,0.0,3.4776889000000006e-05,0.0,9.267236263823523e-05,1.4665632613469388,0.0,-5.789547363823523e-05,-0.15375250134693874
2002-05-10 12:00:00,26.25,89.25,2.2476616470099198,8.826346126061853,1.2809619118947355,2772.3035354619205,0.0798193028879195,0.244693105704919,2547.1422300000004,0.0,0.042669355,1.76534944,0.0,2.95751364e-05,0.0,0.00024182459386896734,1.6255132338367346,0.0,-0.00021224945746896735,0.13983620616326542
2002-05-10 12:00:00,26.75,89.25,2.2476616470099198,8.826346126061853,1.2809619118947355,2760.267502032804,0.0794727651493353,0.2436307637346166,1249.61464,0.0,0.018496572,0.8632639,0.0,1.2777878e-05,2.273943836734694e-10,0.00012375060774252392,0.8320681156734694,-2.273943836734694e-10,-0.00011097272974252392,0.031195784326530585
2002-05-10 12:00:00,22.75,86.75,-9.15633644184424,11.58461565484018,1.0119802160227347,2850.5950685928287,-0.2641370321584884,0.330230482572307,1822.12428,0.0,0.0410355238999999,1.29612642,0.0,2.91896045e-05,0.0,6.634269810321152e-05,1.4155775148979592,0.0,-3.7153093603211514e-05,-0.11945109489795924
2002-05-10 12:00:00,23.25,86.75,-9.15633644184424,11.58461565484018,0.9672265741072044,2840.055230014247,-0.2515224460649115,0.3290094827823377,1946.20526,0.0,0.0322853223,1.37915081,0.0,2.28793888e-05,0.0,5.1007881008674307e-05,1.4743525336734695,0.0,-2.8128492208674307e-05,-0.09520172367346946
2002-05-10 12:00:00,22.25,88.75,-14.106660701179257,10.845347460421571,1.3317331549608438,2860.91782332041,-0.5374608270938265,0.3102764784962282,1295.75312,0.0,0.091657822,0.9250907,0.0,6.5436702e-05,0.0,0.000226704121523594,1.0260939016326531,0.0,-0.000161267419523594,-0.10100320163265308
2002-05-10 12:00:00,26.25,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,2772.3035354619205,-0.0704055755241594,0.2252701030021189,552.68567,0.0,0.00974625,0.38264006,0.0,6.7476067e-06,0.0,5.752476787231552e-05,0.41394577575510205,0.0,-5.0777161172315516e-05,-0.03130571575510205
2002-05-10 12:00:00,24.25,88.25,-9.15633644184424,11.58461565484018,1.0904283439857283,2818.327528372789,-0.2813910866217627,0.3264924120565444,2539.49361,0.0,0.238053634,1.7926669,0.0,0.000168025777,0.0,0.00030269192116837813,1.896217275387755,0.0,-0.00013466614416837814,-0.10355037538775513
2002-05-10 12:00:00,23.75,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,2829.2991102341784,-0.2732524192438266,0.3277634276464425,1381.46334,0.0,0.025823791,0.9756260799999998,0.0,1.82406527e-05,0.0,5.538071546016282e-05,1.079429154489796,0.0,-3.7140062760162823e-05,-0.1038030744897962
2002-05-10 12:00:00,22.75,88.75,-9.15633644184424,11.58461565484018,0.8263106409296362,2850.5950685928287,-0.2156754024242991,0.330230482572307,1287.2955,0.0,0.106518065,0.91569937,0.0,7.576526700000001e-05,0.0,0.0001901989886751454,1.0147766281632653,0.0,-0.00011443372167514539,-0.09907725816326529
2002-05-10 12:00:00,23.25,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,2840.055230014247,-0.2742912403924809,0.3290094827823377,1986.57899,0.0,0.0614546365,1.40780824,0.0,4.3551774e-05,0.0,9.286692258092225e-05,1.5775629376734692,0.0,-4.931514858092225e-05,-0.16975469767346918
2002-08-16 12:00:00,23.25,86.75,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.2414924153165924,2565.35134,0.0,0.156955204,1.81798525,0.0,0.000111235001,0.0,5.1007881008674307e-05,1.4743525336734695,0.0,6.022711999132569e-05,0.3436327163265305
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2829.2991102341784,1.1294765829217015,0.2405778129110926,3287.8818300000003,0.0,1.10398361,2.3210082400000003,0.0,0.0007791799649999,0.0,0.00030269192116837813,1.896217275387755,0.0,0.0004764880438315219,0.4247909646122452
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414,2840.055230014247,1.1337705034091974,0.2414924153165924,2291.19726,0.0,0.5163357399999999,1.6242962,0.0,0.000366158136,0.0,0.0001272693966543338,1.2808219349387755,0.0,0.00023888873934566619,0.3434742650612246
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362,2850.5950685928287,0.8237508952794531,0.2423886271396899,3058.68933,0.0,0.639753235,2.1756787600000003,0.0,0.00045490061,0.0,0.0001621448511510036,1.7118176679591837,0.0,0.0002927557588489964,0.4638610920408166
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854,2795.741336864437,1.0048421290403025,0.2377243656759608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-16 12:00:00,22.25,88.25,26.72826113567377,8.294761480402762,1.3317331549608438,2860.91782332041,1.0183411681233756,0.2373063095947585,3397.65647,0.0,1.48962122,2.42581673,0.0,0.0010637746939999,0.0,0.0003657845638395192,2.0146082764081634,0.0,0.0006979901301603808,0.4112084535918368
2002-08-16 12:00:00,21.75,88.25,26.72826113567377,8.294761480402762,0.0815523886479138,2871.0227080792515,0.0625812191141183,0.238144485683374,2641.1844,0.0,1.6314630500000002,1.8918436,0.0,0.0011686397,0.0,0.00038255352754301664,1.572105167510204,0.0,0.0007860861724569833,0.31973843248979605
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347,2850.5950685928287,1.0088453030399838,0.2423886271396899,2556.67342,0.0,0.257061923,1.81865192,0.0,0.000182852705,0.0,6.634269810321152e-05,1.4155775148979592,0.0,0.00011651000689678849,0.40307440510204073
2002-08-16 12:00:00,22.25,87.75,26.72826113567377,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.2373063095947585,3150.16466,0.0,1.15049309,2.24924436,0.0,0.0008218582279999,0.0,0.00024680315819470243,1.7638565516734694,0.0,0.0005750550698051975,0.4853878083265306
2002-08-16 12:00:00,22.25,87.25,26.72826113567377,8.294761480402762,1.50542489463114,2860.91782332041,1.1511586536762013,0.2373063095947585,2662.61367,0.0,0.410189876,1.90096208,0.0,0.000292869945,0.0,9.267236263823523e-05,1.4665632613469388,0.0,0.00020019758236176476,0.4343988186530612
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861872,2850.5950685928287,0.9493505206875876,0.2423886271396899,2698.96829,0.0,0.373669709,1.91983318,0.0,0.000265790924,0.0,8.873692648025676e-05,1.5033689976734694,0.0,0.00017705399751974325,0.4164641823265305
2002-08-16 12:00:00,21.75,87.75,26.72826113567377,8.294761480402762,0.4385385837881416,2871.0227080792515,0.3365233030822188,0.238144485683374,2571.93835,0.0,1.53146606,1.84222528,0.0,0.00109695302,0.0,0.0003355653614339537,1.5503678820816327,0.0,0.0007613876585660464,0.2918573979183674
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2840.055230014247,1.0476282983634362,0.2414924153165924,2799.13086,0.0,0.32024341,1.98370536,0.0,0.000226966122,0.0,9.286692258092225e-05,1.5775629376734692,0.0,0.00013409919941907776,0.40614242232653086
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,2829.2991102341784,1.0436606236002484,0.2405778129110926,1912.36254,0.0,0.1452604559999999,1.35053695,0.0,0.00010261317,0.0,5.538071546016282e-05,1.079429154489796,0.0,4.723245453983718e-05,0.2711077955102039
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,2772.3035354619205,1.6648232097013365,0.1865333331524979,2784.72589,0.0,0.431521959,1.92994412,0.0,0.0002990802159999,0.0,0.00024182459386896734,1.6255132338367346,0.0,5.725562213093266e-05,0.3044308861632654
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044,2840.055230014247,0.960665137516421,0.2414924153165924,1832.56813,0.0,0.089846581,1.29910963,0.0,6.36918e-05,0.0,3.3578047656513124e-05,1.0185960904489797,0.0,3.0113752343486875e-05,0.2805135395510203
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212,2760.267502032804,1.6175699070371858,0.185723493463319,2044.6256,0.0,0.16667442,1.4114742,0.0,0.000115089935,0.0,0.00012047128062938618,1.1643101081632652,0.0,-5.381345629386177e-06,0.24716409183673482
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529,2818.327528372789,0.9417042434587702,0.2396448895737047,2743.8958,0.0,0.240144711,1.93714262,0.0,0.00016954912,0.0,9.002661874776949e-05,1.521132200367347,0.0,7.952250125223051e-05,0.41601041963265284
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2829.2991102341784,1.0436606236002484,0.2405778129110926,2743.8958,0.0,0.240144711,1.93714262,0.0,0.00016954912,0.0,9.002661874776949e-05,1.521132200367347,0.0,7.952250125223051e-05,0.41601041963265284
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,2840.055230014247,1.0476282983634362,0.2414924153165924,2844.0606,0.0,0.32159825,2.01551591,0.0,0.000227922259,0.0,8.965226915805922e-05,1.5652981188571429,0.0,0.00013826998984194078,0.4502177911428571
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,2760.267502032804,1.6575953331181192,0.185723493463319,1439.5376,0.0,0.17519729,0.99446724,0.0,0.00012103051,2.273943836734694e-10,0.00012375060774252392,0.8320681156734694,-2.273943836734694e-10,-2.720097742523928e-06,0.1623991243265306
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861872,2850.5950685928287,0.9493505206875876,0.2423886271396899,2841.46411,0.0,0.385480754,2.02121765,0.0,0.000274205685,0.0,9.155261463397144e-05,1.5418546993469389,0.0,0.00018265307036602856,0.4793629506530612
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283,2818.327528372789,1.074745459717848,0.2396448895737047,3287.8818300000003,0.0,1.10398361,2.3210082400000003,0.0,0.0007791799649999,0.0,0.00030269192116837813,1.896217275387755,0.0,0.0004764880438315219,0.4247909646122452
2002-08-16 12:00:00,22.25,88.75,26.72826113567377,8.294761480402762,1.3317331549608438,2860.91782332041,1.0183411681233756,0.2373063095947585,1760.12306,0.0,0.8852051000000001,1.25663034,0.0,0.00063201538,0.0,0.000226704121523594,1.0260939016326531,0.0,0.00040531125847640596,0.23053643836734694
2002-08-16 12:00:00,26.25,88.25,31.542435033268784,6.063496317350176,0.930137897705321,2772.3035354619205,0.8133609836161733,0.1680985227785023,715.41724,0.0,0.081886,0.49530378,0.0,5.6692017e-05,0.0,5.752476787231552e-05,0.41394577575510205,0.0,-8.327508723155185e-07,0.08135800424489797
2002-08-16 12:00:00,26.75,88.25,31.542435033268784,6.063496317350176,0.930137897705321,2760.267502032804,0.8098297541301087,0.1673687183347727,2736.4471,0.0,0.188706372,1.88833458,0.0,0.000130238788,4.995467224489796e-09,0.0001642054538603574,1.561197426734694,-4.995467224489796e-09,-3.3966665860357405e-05,0.327137153265306
2002-08-16 12:00:00,22.75,88.75,34.97172258248811,8.5030886992779,0.8263106409296362,2850.5950685928287,0.8237508952794531,0.2423886271396899,1748.50077,0.0,0.75851165,1.2437766,0.0,0.00053957373,0.0,0.0001901989886751454,1.0147766281632653,0.0,0.00034937474132485464,0.2289999718367346
2002-08-16 12:00:00,25.25,88.25,34.97172258248811,8.5030886992779,1.0277413318537854,2795.741336864437,1.0048421290403025,0.2377243656759608,2028.81705,0.0,0.3109835,1.41749752,0.0,0.000217284333,0.0,9.742417606640829e-05,1.1649847815918366,0.0,0.00011986015693359173,0.25251273840816335
