time,lon,lat,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_kg/m2,surface_area_km2,TotalSoilMoisture_km3,SWE_km3,Qs_acc_km3,geometry
2005-03-01,87.625,24.125,0.0,0.0018070968,374.3338,705.27264,0.26400736,0.0,1.274496e-06,POINT (87.625 24.125)
2005-03-01,87.875,21.875,0.0,0.031684477,630.7355,717.1292,0.45231885,0.0,2.2721864e-05,POINT (87.875 21.875)
2005-03-01,87.875,22.125,0.0,0.026408952,600.4332,715.8661,0.42982978,0.0,1.8905273e-05,POINT (87.875 22.125)
2005-03-01,87.875,22.375,0.0,0.027127177,581.1959,714.5894,0.41531646,0.0,1.9384792e-05,POINT (87.875 22.375)
2005-03-01,87.875,22.625,0.0,0.006501734,391.1746,713.2991,0.27902448,0.0,4.6376804e-06,POINT (87.875 22.625)
2005-03-01,87.875,22.875,0.0,0.005670524,399.03644,711.9951,0.284112,0.0,4.0373857e-06,POINT (87.875 22.875)
2005-03-01,87.875,23.125,0.0,0.0053215325,436.93582,710.6776,0.3105205,0.0,3.781894e-06,POINT (87.875 23.125)
2005-03-01,87.875,23.375,0.0,0.0053085885,447.20972,709.3466,0.31722668,0.0,3.7656293e-06,POINT (87.875 23.375)
2005-03-01,87.875,23.625,0.0,0.0048139114,454.46976,708.0021,0.32176554,0.0,3.408259e-06,POINT (87.875 23.625)
2005-03-01,87.875,23.875,0.0,0.0039925,453.1186,706.64404,0.32019356,0.0,2.8212762e-06,POINT (87.875 23.875)
2005-03-01,87.875,24.125,0.0,0.0030843145,399.734,705.27264,0.28192148,0.0,2.1752828e-06,POINT (87.875 24.125)
2005-03-01,87.875,24.375,0.0,0.003768629,402.66385,703.88776,0.28343016,0.0,2.6526918e-06,POINT (87.875 24.375)
2005-03-01,87.875,25.125,0.0,0.0058736694,447.05115,699.65283,0.3127806,0.0,4.1095295e-06,POINT (87.875 25.125)
2005-03-01,87.875,25.375,0.0,0.0061861696,454.77374,698.2145,0.31752962,0.0,4.319273e-06,POINT (87.875 25.375)
2005-03-01,87.875,25.875,0.0,0.007894919,461.25372,695.298,0.32070878,0.0,5.489321e-06,POINT (87.875 25.875)
2005-03-01,88.125,22.125,0.0,0.036118872,666.0916,715.8661,0.47683242,0.0,2.5856276e-05,POINT (88.125 22.125)
2005-03-01,88.125,22.375,0.0,0.028639436,614.433,714.5894,0.4390673,0.0,2.0465437e-05,POINT (88.125 22.375)
2005-03-01,88.125,22.625,0.0,0.0069122985,426.89734,713.2991,0.30450547,0.0,4.9305363e-06,POINT (88.125 22.625)
2005-03-01,88.125,22.875,0.0,0.006404274,431.47705,711.9951,0.30720955,0.0,4.559812e-06,POINT (88.125 22.875)
2005-03-01,88.125,23.125,0.0,0.0059957257,436.22052,710.6776,0.31001216,0.0,4.261028e-06,POINT (88.125 23.125)
2005-03-01,88.125,23.375,0.0,0.0060406853,444.29654,709.3466,0.31516024,0.0,4.2849397e-06,POINT (88.125 23.375)
2005-03-01,88.125,23.625,0.0,0.005451653,449.54416,708.0021,0.3182782,0.0,3.859782e-06,POINT (88.125 23.625)
2005-03-01,88.125,23.875,0.0,0.0048931856,443.87027,706.64404,0.31365827,0.0,3.4577406e-06,POINT (88.125 23.875)
2005-03-01,88.125,24.125,0.0,0.0050114514,435.89764,705.27264,0.3074267,0.0,3.5344397e-06,POINT (88.125 24.125)
2005-03-01,88.125,24.375,0.0,0.0058764517,444.49115,703.88776,0.31287187,0.0,4.1363623e-06,POINT (88.125 24.375)
2005-03-01,88.125,24.875,0.0,0.0066591934,451.93594,701.0778,0.3168423,0.0,4.6686127e-06,POINT (88.125 24.875)
2005-03-01,88.125,25.125,0.0,0.0066244355,455.36053,699.65283,0.31859428,0.0,4.634805e-06,POINT (88.125 25.125)
2005-03-01,88.125,25.375,0.0,0.0066609276,462.28595,698.2145,0.32277474,0.0,4.6507557e-06,POINT (88.125 25.375)
2005-03-01,88.125,25.625,0.0,0.0069732256,465.2929,696.7629,0.3241988,0.0,4.8586844e-06,POINT (88.125 25.625)
2005-03-01,88.125,26.125,0.0,0.008913024,477.98218,693.8199,0.33163354,0.0,6.1840333e-06,POINT (88.125 26.125)
2005-03-01,88.375,21.875,0.0,0.030599799,665.6632,717.1292,0.47736654,0.0,2.194401e-05,POINT (88.375 21.875)
2005-03-01,88.375,22.125,0.0,0.02665645,638.64465,715.8661,0.45718405,0.0,1.9082448e-05,POINT (88.375 22.125)
2005-03-01,88.375,22.375,0.0,0.02955375,625.71173,714.5894,0.44712695,0.0,2.1118798e-05,POINT (88.375 22.375)
2005-03-01,88.375,22.625,0.0,0.012366371,586.6538,713.2991,0.41845962,0.0,8.820921e-06,POINT (88.375 22.625)
2005-03-01,88.375,22.875,0.0,0.009091412,500.04636,711.9951,0.35603055,0.0,6.4730407e-06,POINT (88.375 22.875)
2005-03-01,88.375,23.125,0.0,0.006724032,435.34033,710.6776,0.3093866,0.0,4.7786193e-06,POINT (88.375 23.125)
2005-03-01,88.375,23.375,0.0,0.006642903,440.15787,709.3466,0.3122245,0.0,4.712121e-06,POINT (88.375 23.375)
2005-03-01,88.375,23.625,0.0,0.0063203224,441.28998,708.0021,0.31243423,0.0,4.4748017e-06,POINT (88.375 23.625)
2005-03-01,88.375,23.875,0.0,0.0063322983,434.3539,706.64404,0.30693358,0.0,4.4746807e-06,POINT (88.375 23.875)
2005-03-01,88.375,24.125,0.0,0.02761133,605.9177,705.27264,0.4273372,0.0,1.9473517e-05,POINT (88.375 24.125)
2005-03-01,88.375,25.125,0.0,0.0062438305,451.41626,699.65283,0.31583464,0.0,4.3685136e-06,POINT (88.375 25.125)
2005-03-01,88.375,25.375,0.0,0.0045076613,441.73297,698.2145,0.30842435,0.0,3.1473144e-06,POINT (88.375 25.375)
2005-03-01,88.375,25.625,0.0,0.0072145564,474.65543,696.7629,0.33072227,0.0,5.026835e-06,POINT (88.375 25.625)
2005-03-01,88.375,26.375,0.0,0.008077863,470.88672,692.32855,0.32600832,0.0,5.592535e-06,POINT (88.375 26.375)
2005-03-01,88.375,26.625,0.0,0.006323347,448.64154,690.8241,0.30993238,0.0,4.3683203e-06,POINT (88.375 26.625)
2005-03-01,88.375,26.875,0.0,0.0040865727,452.1551,689.3064,0.3116734,0.0,2.8169006e-06,POINT (88.375 26.875)
2005-03-01,88.625,22.125,0.0,0.02363887,609.6737,715.8661,0.43644473,0.0,1.6922266e-05,POINT (88.625 22.125)
2005-03-01,88.625,22.375,0.0,0.030660806,625.79065,714.5894,0.44718337,0.0,2.1909887e-05,POINT (88.625 22.375)
2005-03-01,88.625,22.625,0.0,0.03481355,630.0543,713.2991,0.44941714,0.0,2.4832472e-05,POINT (88.625 22.625)
2005-03-01,88.625,22.875,0.0,0.0077368547,436.10284,711.9951,0.3105031,0.0,5.5086025e-06,POINT (88.625 22.875)
2005-03-01,88.625,23.125,0.0,0.03111121,614.92993,710.6776,0.43701693,0.0,2.211004e-05,POINT (88.625 23.125)
2005-03-01,88.625,23.375,0.0,0.030446976,619.2536,709.3466,0.43926543,0.0,2.159746e-05,POINT (88.625 23.375)
2005-03-01,88.625,23.875,0.0,0.03336129,612.6534,706.64404,0.43292788,0.0,2.3574556e-05,POINT (88.625 23.875)
2005-03-01,88.625,24.125,0.0,0.03396524,609.6333,705.27264,0.4299577,0.0,2.3954755e-05,POINT (88.625 24.125)
2005-03-01,88.625,25.375,0.0,0.007265645,476.69922,698.2145,0.33283827,0.0,5.0729786e-06,POINT (88.625 25.375)
2005-03-01,88.625,26.625,0.0,0.0034199194,410.3309,690.8241,0.28346646,0.0,2.3625626e-06,POINT (88.625 26.625)
2005-03-01,88.625,26.875,0.0,0.0023492742,435.88525,689.3064,0.3004585,0.0,1.6193698e-06,POINT (88.625 26.875)
2005-03-01,88.625,27.125,0.0,0.0015243548,393.42938,687.7756,0.2705911,0.0,1.048414e-06,POINT (88.625 27.125)
2005-03-01,88.875,22.125,0.0,0.02423766,634.53894,715.8661,0.4542449,0.0,1.735092e-05,POINT (88.875 22.125)
2005-03-01,88.875,22.375,0.0,0.028087217,598.17664,714.5894,0.4274507,0.0,2.0070827e-05,POINT (88.875 22.375)
2005-03-01,88.875,22.625,0.0,0.035456814,621.1509,713.2991,0.44306633,0.0,2.5291312e-05,POINT (88.875 22.625)
2005-03-01,88.875,22.875,0.0,0.036502942,620.28357,711.9951,0.4416389,0.0,2.5989915e-05,POINT (88.875 22.875)
2005-03-01,88.875,23.125,0.0,0.034024477,613.6113,710.6776,0.43607983,0.0,2.4180434e-05,POINT (88.875 23.125)
2005-03-01,88.875,26.375,0.0,0.004035524,436.47464,692.32855,0.30218384,0.0,2.7939086e-06,POINT (88.875 26.375)
2005-03-01,88.875,26.625,0.0,0.0029790322,405.79663,690.8241,0.2803341,0.0,2.057987e-06,POINT (88.875 26.625)
2005-03-01,88.875,26.875,0.0,0.0020687096,419.96667,689.3064,0.28948572,0.0,1.4259747e-06,POINT (88.875 26.875)
2005-03-01,89.125,26.375,0.0,0.0052816533,442.99136,692.32855,0.30669555,0.0,3.6566394e-06,POINT (89.125 26.375)
2005-03-01,89.125,26.625,0.0,0.0044232258,441.4521,690.8241,0.30496573,0.0,3.055671e-06,POINT (89.125 26.625)
2005-03-01,89.375,26.125,0.0,0.0074728224,462.65976,693.8199,0.32100254,0.0,5.184793e-06,POINT (89.375 26.125)
2005-03-01,89.375,26.375,0.0,0.006031613,454.13354,692.32855,0.3144096,0.0,4.175858e-06,POINT (89.375 26.375)
2005-03-01,89.375,26.625,0.0,0.0045918548,461.85205,690.8241,0.31905854,0.0,3.172164e-06,POINT (89.375 26.625)
2005-03-01,89.625,26.125,0.0,0.008552661,460.25452,693.8199,0.31933376,0.0,5.9340064e-06,POINT (89.625 26.125)
2005-03-01,89.625,26.375,0.0,0.0065734675,446.11267,692.32855,0.30885652,0.0,4.550999e-06,POINT (89.625 26.375)
2005-03-01,89.625,26.625,0.0,0.0045066937,426.92996,690.8241,0.2949335,0.0,3.1133325e-06,POINT (89.625 26.625)
2005-04-01,85.875,23.375,0.0,0.00038495834,406.90994,709.3466,0.2886402,0.0,2.730689e-07,POINT (85.875 23.375)
2005-04-01,86.125,23.125,0.0,0.0014909584,409.1499,710.6776,0.2907737,0.0,1.0595907e-06,POINT (86.125 23.125)
2005-04-01,86.125,23.375,0.0,0.00026616667,378.66406,709.3466,0.26860407,0.0,1.8880442e-07,POINT (86.125 23.375)
2005-04-01,86.375,23.125,0.0,0.0009957916,367.49255,710.6776,0.26116875,0.0,7.0768687e-07,POINT (86.375 23.125)
2005-04-01,86.375,23.375,0.0,0.0003135,392.55737,709.3466,0.27845925,0.0,2.2238017e-07,POINT (86.375 23.375)
2005-04-01,86.625,22.875,0.0,0.0022674166,381.57336,711.9951,0.2716784,0.0,1.6143896e-06,POINT (86.625 22.875)
2005-04-01,86.625,23.125,0.0,0.0009497917,373.9588,710.6776,0.26576415,0.0,6.749957e-07,POINT (86.625 23.125)
2005-04-01,86.625,23.375,0.0,0.0003335,393.8154,709.3466,0.27935162,0.0,2.365671e-07,POINT (86.625 23.375)
2005-04-01,86.625,23.625,0.0,0.00019833333,393.03644,708.0021,0.27827063,0.0,1.4042041e-07,POINT (86.625 23.625)
2005-04-01,86.875,22.125,0.0,0.0037424166,393.8656,715.8661,0.28195503,0.0,2.679069e-06,POINT (86.875 22.125)
2005-04-01,86.875,22.375,0.0,0.0041601667,395.30786,714.5894,0.2824828,0.0,2.9728112e-06,POINT (86.875 22.375)
2005-04-01,86.875,22.625,0.0,0.0036335,390.53226,713.2991,0.27856627,0.0,2.5917723e-06,POINT (86.875 22.625)
2005-04-01,86.875,22.875,0.0,0.0016663333,368.19025,711.9951,0.26214966,0.0,1.1864212e-06,POINT (86.875 22.875)
2005-04-01,86.875,23.125,0.0,0.00077570835,373.36096,710.6776,0.2653393,0.0,5.512785e-07,POINT (86.875 23.125)
2005-04-01,86.875,23.375,0.0,0.00034083333,387.45856,709.3466,0.2748424,0.0,2.4176896e-07,POINT (86.875 23.375)
2005-04-01,86.875,23.625,0.0,0.00025291665,419.99237,708.0021,0.29735547,0.0,1.7906551e-07,POINT (86.875 23.625)
2005-04-01,87.125,22.125,0.0,0.00412875,409.15253,715.8661,0.29289842,0.0,2.955632e-06,POINT (87.125 22.125)
2005-04-01,87.125,22.375,0.0,0.0043268334,410.55914,714.5894,0.2933812,0.0,3.0919093e-06,POINT (87.125 22.375)
2005-04-01,87.125,22.625,0.0,0.0035316667,403.24188,713.2991,0.28763205,0.0,2.5191346e-06,POINT (87.125 22.625)
2005-04-01,87.125,22.875,0.0,0.0021254166,403.2658,711.9951,0.2871233,0.0,1.5132862e-06,POINT (87.125 22.875)
2005-04-01,87.125,23.125,0.0,0.001075875,437.82925,710.6776,0.31115544,0.0,7.6460026e-07,POINT (87.125 23.125)
2005-04-01,87.125,23.375,0.0,0.00039170834,428.7018,709.3466,0.3040982,0.0,2.7785697e-07,POINT (87.125 23.375)
2005-04-01,87.125,23.625,0.0,0.000403,512.72363,708.0021,0.3630094,0.0,2.8532483e-07,POINT (87.125 23.625)
2005-04-01,87.375,21.875,0.0,0.0051332084,407.2912,717.1292,0.2920804,0.0,3.6811737e-06,POINT (87.375 21.875)
2005-04-01,87.375,22.125,0.0,0.0044712084,406.31195,715.8661,0.29086494,0.0,3.2007865e-06,POINT (87.375 22.125)
2005-04-01,87.375,22.375,0.0,0.0046507083,409.97882,714.5894,0.29296654,0.0,3.3233468e-06,POINT (87.375 22.375)
2005-04-01,87.375,22.625,0.0,0.0038709166,409.5797,713.2991,0.29215285,0.0,2.7611213e-06,POINT (87.375 22.625)
2005-04-01,87.375,22.875,0.0,0.0023681666,411.2683,711.9951,0.29282102,0.0,1.686123e-06,POINT (87.375 22.875)
2005-04-01,87.375,23.125,0.0,0.0012015,439.70175,710.6776,0.3124862,0.0,8.538791e-07,POINT (87.375 23.125)
2005-04-01,87.375,23.375,0.0,0.00066154165,449.52914,709.3466,0.31887197,0.0,4.6926232e-07,POINT (87.375 23.375)
2005-04-01,87.375,23.625,0.0,0.00069491664,502.1667,708.0021,0.35553506,0.0,4.920024e-07,POINT (87.375 23.625)
2005-04-01,87.375,23.875,0.0,0.00045108332,443.97797,706.64404,0.31373438,0.0,3.1875535e-07,POINT (87.375 23.875)
2005-04-01,87.625,21.875,0.0,0.018499166,567.2644,717.1292,0.40680188,0.0,1.3266293e-05,POINT (87.625 21.875)
2005-04-01,87.625,22.125,0.0,0.0043093334,398.08923,715.8661,0.2849786,0.0,3.0849055e-06,POINT (87.625 22.125)
2005-04-01,87.625,22.375,0.0,0.004574125,396.86328,714.5894,0.2835943,0.0,3.2686214e-06,POINT (87.625 22.375)
2005-04-01,87.625,22.625,0.0,0.004023375,397.55597,713.2991,0.2835763,0.0,2.8698696e-06,POINT (87.625 22.625)
2005-04-01,87.625,22.875,0.0,0.0027744584,414.54138,711.9951,0.29515144,0.0,1.975401e-06,POINT (87.625 22.875)
2005-04-01,87.625,23.125,0.0,0.0015781666,446.5293,710.6776,0.31733838,0.0,1.1215677e-06,POINT (87.625 23.125)
2005-04-01,87.625,23.375,0.0,0.0008958333,444.47125,709.3466,0.3152842,0.0,6.3545633e-07,POINT (87.625 23.375)
2005-04-01,87.625,23.625,0.0,0.00066595833,433.68503,708.0021,0.3070499,0.0,4.714999e-07,POINT (87.625 23.625)
2005-04-01,87.625,23.875,0.0,0.00058241666,433.98096,706.64404,0.30667007,0.0,4.1156125e-07,POINT (87.625 23.875)
2005-04-01,87.625,24.125,0.0,0.00031529166,363.55322,705.27264,0.25640413,0.0,2.2236658e-07,POINT (87.625 24.125)
2005-04-01,87.875,21.875,0.0,0.016779,626.56116,717.1292,0.44932532,0.0,1.2032711e-05,POINT (87.875 21.875)
2005-04-01,87.875,22.125,0.0,0.015447792,593.2418,715.8661,0.4246817,0.0,1.105855e-05,POINT (87.875 22.125)
2005-04-01,87.875,22.375,0.0,0.017046291,573.39996,714.5894,0.40974554,0.0,1.2181099e-05,POINT (87.875 22.375)
2005-04-01,87.875,22.625,0.0,0.003850625,394.19678,713.2991,0.28118017,0.0,2.7466472e-06,POINT (87.875 22.625)
2005-04-01,87.875,22.875,0.0,0.0028869584,406.5506,711.9951,0.28946203,0.0,2.0555003e-06,POINT (87.875 22.875)
2005-04-01,87.875,23.125,0.0,0.0019805834,435.49188,710.6776,0.30949435,0.0,1.4075563e-06,POINT (87.875 23.125)
2005-04-01,87.875,23.375,0.0,0.001638375,438.6961,709.3466,0.3111876,0.0,1.1621757e-06,POINT (87.875 23.375)
2005-04-01,87.875,23.625,0.0,0.001582,446.22992,708.0021,0.3159317,0.0,1.1200593e-06,POINT (87.875 23.625)
2005-04-01,87.875,23.875,0.0,0.001246875,443.36932,706.64404,0.31330428,0.0,8.810968e-07,POINT (87.875 23.875)
2005-04-01,87.875,24.125,0.0,0.00065995834,391.50052,705.27264,0.27611458,0.0,4.6545054e-07,POINT (87.875 24.125)
2005-04-01,87.875,24.375,0.0,0.000543875,395.76166,703.88776,0.27857178,0.0,3.8282693e-07,POINT (87.875 24.375)
2005-04-01,87.875,25.125,0.0,0.00083366665,427.4845,699.65283,0.29909074,0.0,5.832772e-07,POINT (87.875 25.125)
2005-04-01,87.875,25.375,0.0,0.0012495833,432.01532,698.2145,0.30163935,0.0,8.724772e-07,POINT (87.875 25.375)
2005-04-01,87.875,25.875,0.0,0.0019186666,450.23907,695.298,0.3130503,0.0,1.334045e-06,POINT (87.875 25.875)
2005-04-01,88.125,22.125,0.0,0.021993667,662.58057,715.8661,0.47431898,0.0,1.574452e-05,POINT (88.125 22.125)
2005-04-01,88.125,22.375,0.0,0.018348541,604.1969,714.5894,0.4317527,0.0,1.3111673e-05,POINT (88.125 22.375)
2005-04-01,88.125,22.625,0.0,0.0042634583,428.8647,713.2991,0.30590877,0.0,3.0411209e-06,POINT (88.125 22.625)
2005-04-01,88.125,22.875,0.0,0.0034142917,438.12317,711.9951,0.31194156,0.0,2.430959e-06,POINT (88.125 22.875)
2005-04-01,88.125,23.125,0.0,0.002818875,439.20175,710.6776,0.31213084,0.0,2.0033115e-06,POINT (88.125 23.125)
2005-04-01,88.125,23.375,0.0,0.0030269166,442.96185,709.3466,0.31421348,0.0,2.147133e-06,POINT (88.125 23.375)
2005-04-01,88.125,23.625,0.0,0.003010375,450.6796,708.0021,0.31908208,0.0,2.1313517e-06,POINT (88.125 23.625)
2005-04-01,88.125,23.875,0.0,0.002258625,444.8574,706.64404,0.31435582,0.0,1.596044e-06,POINT (88.125 23.875)
2005-04-01,88.125,24.125,0.0,0.001301125,431.62378,705.27264,0.30441242,0.0,9.176479e-07,POINT (88.125 24.125)
2005-04-01,88.125,24.375,0.0,0.00086904166,440.0314,703.88776,0.3097327,0.0,6.1170783e-07,POINT (88.125 24.375)
2005-04-01,88.125,24.875,0.0,0.0007164583,436.18878,701.0778,0.3058023,0.0,5.0229306e-07,POINT (88.125 24.875)
2005-04-01,88.125,25.125,0.0,0.0009960834,432.18115,699.65283,0.30237678,0.0,6.9691254e-07,POINT (88.125 25.125)
2005-04-01,88.125,25.375,0.0,0.0015316666,440.68628,698.2145,0.30769354,0.0,1.0694317e-06,POINT (88.125 25.375)
2005-04-01,88.125,25.625,0.0,0.0019917083,452.14743,696.7629,0.31503955,0.0,1.3877484e-06,POINT (88.125 25.625)
2005-04-01,88.125,26.125,0.0,0.00276975,472.88358,693.8199,0.32809603,0.0,1.9217077e-06,POINT (88.125 26.125)
2005-04-01,88.375,21.875,0.0,0.01228225,660.8245,717.1292,0.47389656,0.0,8.8079605e-06,POINT (88.375 21.875)
2005-04-01,88.375,22.125,0.0,0.015456792,631.1699,715.8661,0.45183316,0.0,1.1064993e-05,POINT (88.375 22.125)
2005-04-01,88.375,22.375,0.0,0.020690626,616.9581,714.5894,0.44087175,0.0,1.47853025e-05,POINT (88.375 22.375)
2005-04-01,88.375,22.625,0.0,0.009756625,621.11487,713.2991,0.44304067,0.0,6.959391e-06,POINT (88.375 22.625)
2005-04-01,88.375,22.875,0.0,0.0059670834,517.9878,711.9951,0.36880478,0.0,4.248534e-06,POINT (88.375 22.875)
2005-04-01,88.375,23.125,0.0,0.0040351665,439.83487,710.6776,0.3125808,0.0,2.8677025e-06,POINT (88.375 23.125)
2005-04-01,88.375,23.375,0.0,0.0046990835,446.23904,709.3466,0.31653816,0.0,3.333279e-06,POINT (88.375 23.375)
2005-04-01,88.375,23.625,0.0,0.0045645,453.29706,708.0021,0.32093525,0.0,3.2316755e-06,POINT (88.375 23.625)
2005-04-01,88.375,23.875,0.0,0.0033110417,449.44736,706.64404,0.31759933,0.0,2.3397279e-06,POINT (88.375 23.875)
2005-04-01,88.375,24.125,0.0,0.007766875,604.67786,705.27264,0.42646274,0.0,5.4777647e-06,POINT (88.375 24.125)
2005-04-01,88.375,25.125,0.0,0.001022,434.41528,699.65283,0.30393988,0.0,7.1504513e-07,POINT (88.375 25.125)
2005-04-01,88.375,25.375,0.0,0.001138875,429.15332,698.2145,0.29964107,0.0,7.95179e-07,POINT (88.375 25.375)
2005-04-01,88.375,25.625,0.0,0.0023346667,465.60437,696.7629,0.32441583,0.0,1.6267091e-06,POINT (88.375 25.625)
2005-04-01,88.375,26.375,0.0,0.002890625,465.06256,692.32855,0.3219761,0.0,2.0012621e-06,POINT (88.375 26.375)
2005-04-01,88.375,26.625,0.0,0.0024159583,437.63242,690.8241,0.30232704,0.0,1.6690021e-06,POINT (88.375 26.625)
2005-04-01,88.375,26.875,0.0,0.0021607084,436.20132,689.3064,0.30067638,0.0,1.4893901e-06,POINT (88.375 26.875)
2005-04-01,88.625,22.125,0.0,0.013417125,604.31445,715.8661,0.43260822,0.0,9.604865e-06,POINT (88.625 22.125)
2005-04-01,88.625,22.375,0.0,0.020795874,620.62427,714.5894,0.44349152,0.0,1.4860511e-05,POINT (88.625 22.375)
2005-04-01,88.625,22.625,0.0,0.023178626,623.5864,713.2991,0.44480363,0.0,1.6533293e-05,POINT (88.625 22.625)
2005-04-01,88.625,22.875,0.0,0.005055417,441.6596,711.9951,0.31445947,0.0,3.599432e-06,POINT (88.625 22.875)
2005-04-01,88.625,23.125,0.0,0.021927292,608.1043,710.6776,0.43216613,0.0,1.5583235e-05,POINT (88.625 23.125)
2005-04-01,88.625,23.375,0.0,0.024817375,618.06116,709.3466,0.43841958,0.0,1.7604121e-05,POINT (88.625 23.375)
2005-04-01,88.625,23.875,0.0,0.016216334,622.7449,706.64404,0.44005898,0.0,1.1459176e-05,POINT (88.625 23.875)
2005-04-01,88.625,24.125,0.0,0.008945541,614.0089,705.27264,0.4330437,0.0,6.3090456e-06,POINT (88.625 24.125)
2005-04-01,88.625,25.375,0.0,0.001932125,469.39594,698.2145,0.32773903,0.0,1.3490377e-06,POINT (88.625 25.375)
2005-04-01,88.625,26.625,0.0,0.0017500833,404.583,690.8241,0.2794957,0.0,1.2089997e-06,POINT (88.625 26.625)
2005-04-01,88.625,26.875,0.0,0.0014874167,433.30347,689.3064,0.29867885,0.0,1.0252859e-06,POINT (88.625 26.875)
2005-04-01,88.625,27.125,0.0,0.0016847916,382.47058,687.7756,0.26305392,0.0,1.1587586e-06,POINT (88.625 27.125)
2005-04-01,88.875,22.125,0.0,0.013620708,640.2525,715.8661,0.45833507,0.0,9.750603e-06,POINT (88.875 22.125)
2005-04-01,88.875,22.375,0.0,0.017789917,597.7808,714.5894,0.42716783,0.0,1.2712486e-05,POINT (88.875 22.375)
2005-04-01,88.875,22.625,0.0,0.022829833,619.72363,713.2991,0.44204828,0.0,1.6284499e-05,POINT (88.875 22.625)
2005-04-01,88.875,22.875,0.0,0.024666375,618.04297,711.9951,0.44004357,0.0,1.7562337e-05,POINT (88.875 22.875)
2005-04-01,88.875,23.125,0.0,0.027308375,615.3384,710.6776,0.4373072,0.0,1.940745e-05,POINT (88.875 23.125)
2005-04-01,88.875,26.375,0.0,0.0027753334,437.11377,692.32855,0.30262634,0.0,1.9214426e-06,POINT (88.875 26.375)
2005-04-01,88.875,26.625,0.0,0.002148125,401.13147,690.8241,0.2771113,0.0,1.4839766e-06,POINT (88.875 26.625)
2005-04-01,88.875,26.875,0.0,0.001572,415.5677,689.3064,0.28645346,0.0,1.0835897e-06,POINT (88.875 26.875)
2005-04-01,89.125,26.375,0.0,0.004638458,448.6286,692.32855,0.31059837,0.0,3.2113371e-06,POINT (89.125 26.375)
2005-04-01,89.125,26.625,0.0,0.0042335,436.92435,690.8241,0.30183786,0.0,2.9246037e-06,POINT (89.125 26.625)
2005-04-01,89.375,26.125,0.0,0.00600125,472.14078,693.8199,0.32758066,0.0,4.1637863e-06,POINT (89.375 26.125)
2005-04-01,89.375,26.375,0.0,0.006445708,458.2359,692.32855,0.3172498,0.0,4.4625476e-06,POINT (89.375 26.375)
2005-04-01,89.375,26.625,0.0,0.0059560416,465.59866,690.8241,0.32164678,0.0,4.114577e-06,POINT (89.375 26.625)
2005-04-01,89.625,26.125,0.0,0.007785458,478.1471,693.8199,0.33174798,0.0,5.401706e-06,POINT (89.625 26.125)
2005-04-01,89.625,26.375,0.0,0.0080958335,454.97757,692.32855,0.31499398,0.0,5.6049766e-06,POINT (89.625 26.375)
2005-04-01,89.625,26.625,0.0,0.007067,430.23264,690.8241,0.29721507,0.0,4.882054e-06,POINT (89.625 26.625)
2005-05-01,85.875,23.375,0.0,0.0015876209,390.1195,709.3466,0.27672994,0.0,1.1261735e-06,POINT (85.875 23.375)
2005-05-01,86.125,23.125,0.0,0.0047447984,403.27768,710.6776,0.2866004,0.0,3.3720219e-06,POINT (86.125 23.125)
2005-05-01,86.125,23.375,0.0,0.002608629,369.01517,709.3466,0.26175967,0.0,1.8504221e-06,POINT (86.125 23.375)
2005-05-01,86.375,23.125,0.0,0.0048150807,369.73523,710.6776,0.26276258,0.0,3.4219702e-06,POINT (86.375 23.125)
2005-05-01,86.375,23.375,0.0,0.0049892743,391.29572,709.3466,0.2775643,0.0,3.539125e-06,POINT (86.375 23.375)
2005-05-01,86.625,22.875,0.0,0.006365242,392.11627,711.9951,0.27918488,0.0,4.532021e-06,POINT (86.625 22.875)
2005-05-01,86.625,23.125,0.0,0.0057919356,379.40628,710.6776,0.26963556,0.0,4.116199e-06,POINT (86.625 23.125)
2005-05-01,86.625,23.375,0.0,0.0065635485,396.7497,709.3466,0.28143308,0.0,4.6558307e-06,POINT (86.625 23.375)
2005-05-01,86.625,23.625,0.0,0.007232016,392.2797,708.0021,0.27773485,0.0,5.1202824e-06,POINT (86.625 23.625)
2005-05-01,86.875,22.125,0.0,0.008496451,426.39078,715.8661,0.3052387,0.0,6.0823213e-06,POINT (86.875 22.125)
2005-05-01,86.875,22.375,0.0,0.008636532,422.7998,714.5894,0.3021283,0.0,6.1715746e-06,POINT (86.875 22.375)
2005-05-01,86.875,22.625,0.0,0.008102258,409.72354,713.2991,0.2922554,0.0,5.779333e-06,POINT (86.875 22.625)
2005-05-01,86.875,22.875,0.0,0.005318871,378.4082,711.9951,0.26942477,0.0,3.78701e-06,POINT (86.875 22.875)
2005-05-01,86.875,23.125,0.0,0.005569597,380.1078,710.6776,0.2701341,0.0,3.958188e-06,POINT (86.875 23.125)
2005-05-01,86.875,23.375,0.0,0.0067236694,390.6989,709.3466,0.27714097,0.0,4.769412e-06,POINT (86.875 23.375)
2005-05-01,86.875,23.625,0.0,0.009006814,423.45203,708.0021,0.2998049,0.0,6.376843e-06,POINT (86.875 23.625)
2005-05-01,87.125,22.125,0.0,0.0074797985,443.33426,715.8661,0.31736797,0.0,5.354534e-06,POINT (87.125 22.125)
2005-05-01,87.125,22.375,0.0,0.0076835887,439.01215,714.5894,0.31371343,0.0,5.490611e-06,POINT (87.125 22.375)
