time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm
2015-04-16 00:00:00,21.75,87.75,-28.028471328162897,2.754505410077162,0.4385385837881416,1913.99933,0.0,0.05560887,63.79997966666667,0.0,0.0018536289999999,72.14840348843536,0.0,0.01561565794605075,-8.34842382176869,0.0,-0.01376202894605085
2015-04-16 00:00:00,23.25,87.75,-35.01337614991985,3.066317029125427,1.0547837018250346,1742.51707,0.0,0.030351128,43.56292925,0.0,0.0007587782125,55.21947521836735,0.0,0.00316269427038147,-11.656545968367347,0.0,-0.00240391605788147
2015-04-16 00:00:00,25.25,88.75,-35.01337614991985,3.066317029125427,1.0277413318537854,0.0,0.0,0.0,,,,,,,,,
2015-04-16 00:00:00,26.75,88.25,-30.136297924901022,2.131004640239541,0.930137897705321,1942.02373,0.0,0.0745761695,48.55059425,0.0,0.00186440425,56.56019842040816,1.8117731377551023e-07,0.0059487187478888875,-8.00960417040816,-1.8117731377551023e-07,-0.004084314497888888
2015-04-16 00:00:00,24.25,88.25,-35.01337614991985,3.066317029125427,1.0904283439857283,2331.6577,0.0,0.166299154,58.2914435,0.0,0.0041574789,67.15436994387754,0.0,0.010722234422887762,-8.86292644387754,0.0,-0.006564755522887762
2015-04-16 00:00:00,22.75,87.25,-35.01337614991985,3.066317029125427,0.9523005579861872,1785.38535,0.0,0.0191902826,44.634635,0.0,0.0004797570675,52.83730774183674,0.0,0.003118739612488881,-8.202672741836736,0.0,-0.002638982544988881
2015-04-16 00:00:00,23.25,86.75,-35.01337614991985,3.066317029125427,0.9672265741072044,1812.95309,0.0,0.0191160883999999,45.32382875,0.0,0.00047790222,52.012684663265304,0.0,0.0017994834185358943,-6.688855913265307,0.0,-0.0013215811985358944
2015-04-16 00:00:00,23.25,88.25,-35.01337614991985,3.066317029125427,1.141514266533414,1461.9682,0.0,0.06379359,48.73227366666666,0.0,0.0021264531333333,60.22283286802721,0.0,0.005982602647287807,-11.490559201360554,0.0,-0.0038561495139545067
2015-04-16 00:00:00,23.75,87.25,-35.01337614991985,3.066317029125427,1.0547837018250346,1271.15164,0.0,0.0258339123,42.371722000000005,0.0,0.0008611304066666,50.94824690476191,0.0,0.0026135043054385733,-8.576524904761904,0.0,-0.0017523738987719733
2015-04-16 00:00:00,22.25,87.75,-28.028471328162897,2.754505410077162,1.50542489463114,2028.72721,0.0,0.0398186295999999,50.7181795,0.0,0.0009954657375,61.75704298265306,0.0,0.008637591766893413,-11.038863482653063,0.0,-0.007642126029393414
2015-04-16 00:00:00,22.75,86.75,-35.01337614991985,3.066317029125427,1.0119802160227347,1658.20745,0.0,0.0145722981,41.455186,0.0,0.000364307465,49.751007663265305,0.0,0.00233156108083207,-8.295821663265308,0.0,-0.0019672536158320698
2015-04-27 00:00:00,26.75,88.75,-38.29237595293717,2.4893842642686783,1.2500309329684212,1490.2583,0.0,0.087991249,49.67527533333333,0.0,0.0029330416666666,56.21999885442177,0.0,0.005816040314946108,-6.544723521088436,0.0,-0.002882998648279508
2015-04-27 00:00:00,22.75,86.75,-26.028487026136983,3.242686390248841,1.0119802160227347,1658.20745,0.0,0.0145722981,41.455186,0.0,0.000364307465,49.751007663265305,0.0,0.00233156108083207,-8.295821663265308,0.0,-0.0019672536158320698
2015-04-27 00:00:00,26.75,88.25,-23.49335271272205,2.290646004260501,0.930137897705321,1942.02373,0.0,0.0745761695,48.55059425,0.0,0.00186440425,56.56019842040816,1.8117731377551023e-07,0.0059487187478888875,-8.00960417040816,-1.8117731377551023e-07,-0.004084314497888888
2015-04-27 00:00:00,25.25,88.75,-26.028487026136983,3.242686390248841,1.0277413318537854,0.0,0.0,0.0,,,,,,,,,
2015-04-27 00:00:00,24.25,87.75,-26.028487026136983,3.242686390248841,0.955445765724529,1746.99074,0.0,0.036005444,43.6747695,0.0,0.000900136105,53.86608548265306,0.0,0.0031881012117188755,-10.191315982653066,0.0,-0.0022879651067188754
