time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,CanopInt_inst_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,CanopInt_inst_anomaly_cm
2012-08-16 12:00:00,24.25,87.75,6.473383248215205,3.3687685883231144,0.955445765724529,2723.37504,0.0,0.28674254,0.7827000000000001,68.08437574999999,0.0,0.007168563375,0.01956750025,53.86608548265306,0.0,0.0031881012117188755,0.009795977586057944,14.21829026734693,0.0,0.0039804621632811244,0.009771522663942057
2012-08-16 12:00:00,22.25,87.25,6.337502144432316,3.1813315541740903,1.50542489463114,2611.41925,0.0,0.29462883,0.59511667,65.2854805,0.0,0.0073657207999999,0.0148779175,51.35420706836735,0.0,0.003245039174449693,0.010380837950137741,13.931273431632654,0.0,0.004120681625550206,0.004497079549862259
2012-08-16 12:00:00,22.25,88.25,6.337502144432316,3.1813315541740903,1.3317331549608438,3332.92207,0.0,1.27716736,0.66837916,83.32305224999999,0.0,0.0319291845,0.0167094795,70.54360525306123,0.0,0.012806183537441191,0.010700194046374479,12.77944699693876,0.0,0.019123000962558808,0.0060092854536255205
2012-08-16 12:00:00,22.75,88.75,6.473383248215205,3.3687685883231144,0.8263106409296362,1651.9377399999998,0.0,0.54674084,0.35825001,82.59688750000001,0.0,0.0273370425,0.017912501,71.3283472612245,0.0,0.013368089854739909,0.010764522429742842,11.268540238775515,0.0,0.01396895264526009,0.0071479785702571585
2012-08-16 12:00:00,21.75,88.25,6.337502144432316,3.1813315541740903,0.0815523886479138,2569.69415,0.0,1.1725184400000002,0.4922250099999999,85.65647466666667,0.0,0.039083948,0.0164075006666666,73.15880656734694,0.0,0.017800746279264305,0.011165272023205403,12.497668099319725,0.0,0.021283201720735695,0.005242228643461196
2012-08-16 12:00:00,25.25,88.75,6.473383248215205,3.3687685883231144,1.0277413318537854,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2012-09-13 00:00:00,26.75,88.75,14.32777320739206,3.1728566864826986,1.2500309329684212,2166.61365,0.0,0.539697885,0.68405417,72.22045333333334,0.0,0.0179899303333333,0.0228018066666666,56.21999885442177,0.0,0.005816040314946108,0.013395515088379554,16.00045447891157,0.0,0.01217389001838719,0.009406291578287047
2012-09-13 00:00:00,22.25,87.75,19.033266209221136,3.653387962012148,1.50542489463114,3094.97241,0.0,0.81350621,0.64614169,77.37431125,0.0,0.020337655625,0.0161535425,61.75704298265306,0.0,0.008637591766893413,0.010568505923983765,15.617268267346944,0.0,0.011700063858106586,0.0055850365760162345
2012-09-13 00:00:00,23.25,86.25,17.27766407084041,4.110291230668178,0.9672265741072044,1868.93566,0.0,0.168749415,0.6710625,62.29785733333333,0.0,0.0056249806,0.0223687506666666,47.895734511564626,0.0,0.0015788801434201446,0.009121731804939338,14.402122821768707,0.0,0.004046100456579856,0.013247018861727262
2012-09-13 00:00:00,22.75,87.25,17.27766407084041,4.110291230668178,0.9523005579861872,2663.4336000000003,0.0,0.266143246,0.69326667,66.5858415,0.0,0.00665358125,0.01733166725,52.83730774183674,0.0,0.003118739612488881,0.01020113774684713,13.748533758163262,0.0,0.0035348416375111194,0.007130529503152868
2012-09-13 00:00:00,23.25,87.75,17.27766407084041,4.110291230668178,1.0547837018250346,2790.08008,0.0,0.31031629,0.68766668,69.752003,0.0,0.0077579072499999,0.017191667,55.21947521836735,0.0,0.00316269427038147,0.009781382645063971,14.532527781632652,0.0,0.004595212979618429,0.00741028435493603
2012-09-13 00:00:00,23.25,87.25,17.27766407084041,4.110291230668178,1.0547837018250346,2785.25707,0.0,0.237655173,0.7954416599999999,69.63142875,0.0,0.005941379225,0.019886042,55.65203477346939,0.0,0.0032761079248942813,0.009712717810615397,13.97939397653061,0.0,0.0026652713001057184,0.010173324189384603
2012-09-13 00:00:00,22.75,86.75,17.27766407084041,4.110291230668178,1.0119802160227347,2536.40178,0.0,0.196247956,0.7604083399999999,63.41004475,0.0,0.0049061989,0.019010209,49.751007663265305,0.0,0.00233156108083207,0.010008243525833353,13.659037086734692,0.0,0.0025746378191679304,0.009001965474166648
2012-09-13 00:00:00,21.75,87.75,19.033266209221136,3.653387962012148,0.4385385837881416,2517.53697,0.0,0.99704176,0.51072083,83.91789999999999,0.0,0.033234726,0.0170240283333333,72.14840348843536,0.0,0.01561565794605075,0.011085984981822818,11.769496511564626,0.0,0.01761906805394925,0.005938043351510481
2012-09-13 00:00:00,25.25,88.75,17.27766407084041,4.110291230668178,1.0277413318537854,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2012-09-13 00:00:00,23.75,87.75,17.27766407084041,4.110291230668178,1.0547837018250346,2723.37504,0.0,0.28674254,0.7827000000000001,68.08437574999999,0.0,0.007168563375,0.01956750025,53.86608548265306,0.0,0.0031881012117188755,0.009795977586057944,14.21829026734693,0.0,0.0039804621632811244,0.009771522663942057
2012-09-13 00:00:00,21.75,88.25,19.033266209221136,3.653387962012148,0.0815523886479138,2569.69415,0.0,1.1725184400000002,0.4922250099999999,85.65647466666667,0.0,0.039083948,0.0164075006666666,73.15880656734694,0.0,0.017800746279264305,0.011165272023205403,12.497668099319725,0.0,0.021283201720735695,0.005242228643461196
2012-09-13 00:00:00,22.75,88.25,17.27766407084041,4.110291230668178,0.8263106409296362,2914.15941,0.0,0.453496915,0.6291500000000001,72.85398624999999,0.0,0.01133742275,0.01572875075,60.16415105714286,0.0,0.005700203875366921,0.010306764641544482,12.689835192857132,0.0,0.005637218874633078,0.005421986108455517
