time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,geometry,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,GWS_anomaly_cm
2006-10-16 12:00:00,26.75,88.75,12.332224430085464,3.195706414002597,1.2500309329684212,,,,,,,,,,,,,,
2006-10-16 12:00:00,21.75,88.25,20.29636587963129,3.574486723048228,0.0815523886479138,0.0,0.020415809,1339.9086,133.99086,0.0,0.0020415809,POINT (88.5 22.5),109.76586868571428,0.0,0.0159543429835457,24.22499131428572,0.0,-0.0139127620835457,-3.914712672570886
2006-10-16 12:00:00,21.75,87.75,20.29636587963129,3.574486723048228,0.4385385837881416,0.0,0.017087642,508.95935,50.895935,0.0,0.0017087642,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,0.9373768857142863,0.0,-0.0217775998328547,19.380766593749858
2006-10-16 12:00:00,22.25,87.25,20.29636587963129,3.574486723048228,1.50542489463114,0.0,0.017087642,508.95935,50.895935,0.0,0.0017087642,POINT (87.5 22.5),49.95855811428572,0.0,0.0234863640328547,0.9373768857142863,0.0,-0.0217775998328547,19.380766593749858
2006-10-16 12:00:00,22.25,88.75,20.29636587963129,3.574486723048228,1.3317331549608438,0.0,0.020415809,1339.9086,133.99086,0.0,0.0020415809,POINT (88.5 22.5),109.76586868571428,0.0,0.0159543429835457,24.22499131428572,0.0,-0.0139127620835457,-3.914712672570886
2006-10-16 12:00:00,24.25,88.25,21.80955869306169,3.9938979563584818,1.0904283439857283,0.0,0.0048938924,1084.9156,108.49157,0.0,0.00048938923,POINT (88.5 23.5),93.38670802040816,0.0,0.0134971019535441,15.104861979591831,0.0,-0.0130077127235441,6.717704426193402
2006-10-16 12:00:00,23.25,86.25,21.80955869306169,3.9938979563584818,0.9672265741072044,0.0,0.007514994,491.95737,49.195736,0.0,0.00075149944,POINT (86.5 23.5),48.44408977959184,0.0,0.0192840575796795,0.751646220408162,0.0,-0.0185325581396795,21.076445030793206
2006-10-16 12:00:00,25.25,88.25,21.80955869306169,3.9938979563584818,1.0277413318537854,0.0,0.017152494,1156.2878,115.628784,0.0,0.0017152494,POINT (88.5 25.5),104.35376874285716,0.0,0.023117157279413,11.27501525714284,0.0,-0.021401907879413,10.555945343798262
2006-10-16 12:00:00,25.25,88.75,21.80955869306169,3.9938979563584818,1.0277413318537854,0.0,0.017152494,1156.2878,115.628784,0.0,0.0017152494,POINT (88.5 25.5),104.35376874285716,0.0,0.023117157279413,11.27501525714284,0.0,-0.021401907879413,10.555945343798262
2006-10-16 12:00:00,22.75,86.75,21.80955869306169,3.9938979563584818,1.0119802160227347,,,,,,,,,,,,,,
