time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SMS_noah_cm,SWE_noah_cm,Runoff_noah_cm,SMS_clsm_cm,SWE_clsm_cm,Runoff_clsm_cm,SMS_vic_cm,SWE_vic_cm,Runoff_vic_cm,SMS_ensemble_cm,SWE_ensemble_cm,Runoff_ensemble_cm,SMS_ensemble_mean_cm,SWE_ensemble_mean_cm,Runoff_ensemble_mean_cm,SMS_ensemble_anomaly_cm,SWE_ensemble_anomaly_cm,Runoff_ensemble_anomaly_cm,GWS_ensemble_anomaly_cm
2007-10-16 12:00:00,21.75,88.25,23.66563715801264,3.860497303460957,0.0815523886479138,79.86383166666667,0.0,0.0043666653666666,36.06216,0.0,0.0108685335,138.27312,0.0,0.009892545,84.73303722222222,0.0,0.0083759146222222,71.38362986122449,0.0,0.019223458454353807,13.34940736099773,0.0,-0.010847543832131606,10.32707734084704
2007-10-16 12:00:00,22.25,88.75,23.66563715801264,3.860497303460957,1.3317331549608438,79.819075,0.0,0.00601003775,36.06216,0.0,0.0108685335,138.27312,0.0,0.009892545,84.71811833333334,0.0,0.0089237054166666,70.95112689795918,0.0,0.018582121089887573,13.766991435374152,0.0,-0.009658415673220974,9.908304138311708
2007-10-16 12:00:00,22.75,86.75,24.063991988638904,4.348863056814109,1.0119802160227347,50.62076375,0.0,3.42864595e-05,,,,,,,50.62076375,0.0,3.42864595e-05,49.751007663265305,0.0,0.00233156108083207,0.8697560867346965,0.0,-0.00229727462133207,23.196533176525538
2007-10-16 12:00:00,26.75,88.25,17.935150200689094,3.11462635801524,0.930137897705321,55.01533175,0.0,8.968750175e-07,,,,,,,55.01533175,0.0,8.968750175e-07,56.56019842040816,1.8117731377551023e-07,0.0059487187478888875,-1.5448666704081617,-1.8117731377551023e-07,-0.005947821872871388,19.48596487414744
2007-10-16 12:00:00,22.75,88.25,24.063991988638904,4.348863056814109,0.8263106409296362,67.7981225,0.0,0.0030454302999999,36.06216,0.0,0.0108685335,138.27312,0.0,0.009892545,80.71113416666667,0.0,0.0079355029333333,67.0520780244898,0.0,0.01518994431972135,13.659056142176865,0.0,-0.00725444138638805,10.412190287848427
2007-10-16 12:00:00,24.25,87.75,24.063991988638904,4.348863056814109,0.955445765724529,58.3319405,0.0,0.0002521020875,31.981861,0.0,0.0018449845,49.13421,0.0,0.0018175239,46.482670500000005,0.0,0.0013048701624999,41.26816521666667,0.0,0.010552578641008795,5.214505283333338,0.0,-0.009247708478508894,18.858734413784074
2007-10-16 12:00:00,25.75,88.25,17.935150200689094,3.11462635801524,0.935049981980547,59.538685,0.0,1.495e-05,34.394115,0.0,0.0011697918,116.07145,0.0,0.0013629858,70.00141666666667,0.0,0.0008492425333333,63.49286688027211,0.0,0.014740222131749244,6.5085497863945605,0.0,-0.013890979598415945,11.440491393892948
2007-10-16 12:00:00,26.75,89.25,13.303871351082073,3.4873775863048726,1.2809619118947355,60.687998,0.0,3.6845834e-05,35.22732,0.0,0.0025994366,115.03578,0.0,0.0020601677,70.31703266666666,0.0,0.001565483378,67.1014267952381,6.07260242585034e-09,0.029024717372699883,3.215605871428565,-6.07260242585034e-09,-0.027459233994699885,10.11572471972081
2007-10-16 12:00:00,26.25,89.25,13.303871351082073,3.4873775863048726,1.2809619118947355,58.3720225,0.0,6.986354225000001e-05,35.22732,0.0,0.0025994366,115.03578,0.0,0.0020601677,69.54504083333335,0.0,0.00157648928075,66.5723790989796,5.865364394557822e-10,0.02894694363167924,2.97266173435375,-5.865364394557822e-10,-0.02737045435092924,10.358580071665788
2007-10-16 12:00:00,26.75,88.75,13.303871351082073,3.4873775863048726,1.2500309329684212,55.300766333333335,0.0,7.155556066666667e-06,,,,,,,55.300766333333335,0.0,7.155556066666667e-06,56.21999885442177,0.0,0.005816040314946108,-0.919232521088432,0.0,-0.005808884758879441,14.228912756929384
2007-10-16 12:00:00,23.75,87.25,24.063991988638904,4.348863056814109,1.0547837018250346,52.359887333333326,0.0,5.631250066666666e-05,31.981861,0.0,0.0018449845,49.13421,0.0,0.0018175239,44.49198611111111,0.0,0.0012396069668888,40.295552357369615,0.0,0.01036104633891536,4.196433753741495,0.0,-0.00912143937202656,19.876679674269436
2007-10-16 12:00:00,23.25,87.25,24.063991988638904,4.348863056814109,1.0547837018250346,58.895952,0.0,0.0001670666699999,31.981861,0.0,0.0018449845,49.13421,0.0,0.0018175239,46.67067433333333,0.0,0.0012765250233333,41.86348164693877,0.0,0.010581914212067263,4.807192686394558,0.0,-0.009305389188733963,19.26610469143308
2007-10-16 12:00:00,25.25,88.75,24.063991988638904,4.348863056814109,1.0277413318537854,,,,34.394115,0.0,0.0011697918,116.07145,0.0,0.0013629858,75.2327825,0.0,0.0012663888,66.0119247489796,0.0,0.019221026490527288,9.220857751020404,0.0,-0.017954637690527287,14.861088875309028
2007-10-16 12:00:00,23.25,86.25,24.063991988638904,4.348863056814109,0.9672265741072044,46.69961666666666,0.0,4.320833366666666e-06,28.585342,0.0,0.00043631587,49.258324,0.0,0.0005127951,41.51442755555555,0.0,0.0003178106011222,39.74207932154195,0.0,0.010181628054918231,1.7723482340135988,0.0,-0.00986381745379603,22.3015075720791
2007-10-16 12:00:00,25.25,88.25,24.063991988638904,4.348863056814109,1.0277413318537854,56.52730566666667,0.0,3.194444533333333e-05,34.394115,0.0,0.0011697918,116.07145,0.0,0.0013629858,68.99762355555556,0.0,0.0008549073484444,62.53462775600907,0.0,0.014363300450224005,6.462995799546491,0.0,-0.013508393101779604,17.614504582194193
2007-10-16 12:00:00,23.25,86.75,24.063991988638904,4.348863056814109,0.9672265741072044,51.846933500000006,0.0,2.2744793e-05,28.585342,0.0,0.00043631587,49.258324,0.0,0.0005127951,43.23019983333334,0.0,0.000323951921,41.11439603877552,0.0,0.010255162479956816,2.11580379455782,0.0,-0.009931210558956816,21.95811940464004
2007-10-16 12:00:00,22.75,88.75,24.063991988638904,4.348863056814109,0.8263106409296362,79.044105,0.0,0.00769947935,36.06216,0.0,0.0108685335,138.27312,0.0,0.009892545,84.459795,0.0,0.0094868526166666,70.77347675918368,0.0,0.017745906312845675,13.68631824081632,0.0,-0.008259053696179075,10.385932801518763
2007-10-16 12:00:00,21.75,87.75,23.66563715801264,3.860497303460957,0.4385385837881416,77.06405,0.0,0.0028073097666666,31.761866,0.0,0.003500561,54.39872,0.0,0.0033034307,54.40821199999999,0.0,0.0032037671555555,48.666117834920634,0.0,0.0171888528499561,5.742094165079358,0.0,-0.013985085694400599,17.937528078627683
2007-11-16 00:00:00,23.25,87.75,10.728322536327166,4.443045656682794,1.0547837018250346,54.93249725,0.0,4.032258125e-08,29.523146,0.0,1.2985997e-05,40.824825,0.0,1.1280265e-05,41.76015608333333,0.0,8.102194860416666e-06,41.71929512857143,0.0,0.010544109660562993,0.04086095476189655,0.0,-0.010536007465702575,10.697997589030972
