time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,SWE_inst_kg/m2,Qs_acc_kg/m2,TotalSoilMoisture_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,geometry,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm
2004-08-16 12:00:00,23.75,88.25,24.86396415018164,4.0198766724182695,1.141514266533414,0.0,0.60991263,1222.0311,122.20312,0.0,0.060991265,POINT (88.5 23.5),93.38670802040816,0.0,0.013497101953544163,28.816411979591834,0.0,0.04749416304645584
2004-08-16 12:00:00,24.25,87.75,24.86396415018164,4.0198766724182695,0.955445765724529,0.0,0.51886636,638.4666,63.84666,0.0,0.051886637,POINT (87.5 23.5),46.361679297959185,0.0,0.019930629340121388,17.484980702040815,0.0,0.03195600765987861
2004-08-16 12:00:00,26.75,88.75,45.60365020091379,3.1285519034682845,1.2500309329684212,,,,,,,,,,,,,
2004-08-16 12:00:00,26.25,88.25,21.322334310025155,2.814106610140655,0.930137897705321,,,,,,,,,,,,,
2004-08-16 12:00:00,25.25,88.25,24.86396415018164,4.0198766724182695,1.0277413318537854,0.0,1.1295567,1340.5923,134.05923,0.0,0.11295567,POINT (88.5 25.5),104.35376874285716,0.0,0.02311715727941306,29.705461257142858,0.0,0.08983851272058693
2004-08-16 12:00:00,21.75,87.75,21.44556059703852,3.5003300555021646,0.4385385837881416,0.0,0.502848,680.9274,68.09274,0.0,0.050284803,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,18.13418188571429,0.0,0.026798438967145226
2004-08-16 12:00:00,24.25,88.25,24.86396415018164,4.0198766724182695,1.0904283439857283,0.0,0.60991263,1222.0311,122.20312,0.0,0.060991265,POINT (88.5 23.5),93.38670802040816,0.0,0.013497101953544163,28.816411979591834,0.0,0.04749416304645584
2004-08-16 12:00:00,22.75,87.25,24.86396415018164,4.0198766724182695,0.9523005579861872,0.0,0.502848,680.9274,68.09274,0.0,0.050284803,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,18.13418188571429,0.0,0.026798438967145226
2004-08-16 12:00:00,26.25,89.25,45.60365020091379,3.1285519034682845,1.2809619118947355,0.0,1.232023,1324.1288,132.41289,0.0,0.1232023,POINT (89.5 26.5),109.01432812244897,1.759609318367347e-09,0.04226831991001959,23.398561877551032,-1.759609318367347e-09,0.0809339800899804
2004-08-16 12:00:00,22.75,88.75,24.86396415018164,4.0198766724182695,0.8263106409296362,0.0,0.455576,1403.3324,140.33324,0.0,0.0455576,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,30.567371314285708,0.0,0.029603257016454283
2004-08-16 12:00:00,22.25,87.25,21.44556059703852,3.5003300555021646,1.50542489463114,0.0,0.502848,680.9274,68.09274,0.0,0.050284803,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,18.13418188571429,0.0,0.026798438967145226
2004-08-16 12:00:00,23.25,87.25,24.86396415018164,4.0198766724182695,1.0547837018250346,0.0,0.51886636,638.4666,63.84666,0.0,0.051886637,POINT (87.5 23.5),46.361679297959185,0.0,0.019930629340121388,17.484980702040815,0.0,0.03195600765987861
2004-08-16 12:00:00,23.25,88.25,24.86396415018164,4.0198766724182695,1.141514266533414,0.0,0.60991263,1222.0311,122.20312,0.0,0.060991265,POINT (88.5 23.5),93.38670802040816,0.0,0.013497101953544163,28.816411979591834,0.0,0.04749416304645584
2004-08-16 12:00:00,21.75,88.25,21.44556059703852,3.5003300555021646,0.0815523886479138,0.0,0.455576,1403.3324,140.33324,0.0,0.0455576,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,30.567371314285708,0.0,0.029603257016454283
2004-08-16 12:00:00,23.25,87.75,24.86396415018164,4.0198766724182695,1.0547837018250346,0.0,0.51886636,638.4666,63.84666,0.0,0.051886637,POINT (87.5 23.5),46.361679297959185,0.0,0.019930629340121388,17.484980702040815,0.0,0.03195600765987861
2004-08-16 12:00:00,22.25,87.75,21.44556059703852,3.5003300555021646,1.50542489463114,0.0,0.502848,680.9274,68.09274,0.0,0.050284803,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,18.13418188571429,0.0,0.026798438967145226
2004-08-16 12:00:00,23.75,87.25,24.86396415018164,4.0198766724182695,1.0547837018250346,0.0,0.51886636,638.4666,63.84666,0.0,0.051886637,POINT (87.5 23.5),46.361679297959185,0.0,0.019930629340121388,17.484980702040815,0.0,0.03195600765987861
2004-08-16 12:00:00,22.75,88.25,24.86396415018164,4.0198766724182695,0.8263106409296362,0.0,0.455576,1403.3324,140.33324,0.0,0.0455576,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,30.567371314285708,0.0,0.029603257016454283
2004-08-16 12:00:00,22.25,88.25,21.44556059703852,3.5003300555021646,1.3317331549608438,0.0,0.455576,1403.3324,140.33324,0.0,0.0455576,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,30.567371314285708,0.0,0.029603257016454283
2004-08-16 12:00:00,22.75,87.75,24.86396415018164,4.0198766724182695,0.9523005579861872,0.0,0.502848,680.9274,68.09274,0.0,0.050284803,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,18.13418188571429,0.0,0.026798438967145226
2004-08-16 12:00:00,25.25,88.75,24.86396415018164,4.0198766724182695,1.0277413318537854,0.0,1.1295567,1340.5923,134.05923,0.0,0.11295567,POINT (88.5 25.5),104.35376874285716,0.0,0.02311715727941306,29.705461257142858,0.0,0.08983851272058693
2004-08-16 12:00:00,26.75,89.25,45.60365020091379,3.1285519034682845,1.2809619118947355,0.0,1.232023,1324.1288,132.41289,0.0,0.1232023,POINT (89.5 26.5),109.01432812244897,1.759609318367347e-09,0.04226831991001959,23.398561877551032,-1.759609318367347e-09,0.0809339800899804
2004-08-16 12:00:00,23.25,86.25,24.86396415018164,4.0198766724182695,0.9672265741072044,0.0,0.42692423,650.64307,65.06431,0.0,0.042692423,POINT (86.5 23.5),48.444089779591835,0.0,0.019284057579679537,16.62022022040817,0.0,0.023408365420320463
2004-08-16 12:00:00,26.75,88.25,21.322334310025155,2.814106610140655,0.930137897705321,,,,,,,,,,,,,
2004-08-16 12:00:00,22.25,88.75,21.44556059703852,3.5003300555021646,1.3317331549608438,0.0,0.455576,1403.3324,140.33324,0.0,0.0455576,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,30.567371314285708,0.0,0.029603257016454283
2004-08-16 12:00:00,23.25,86.75,24.86396415018164,4.0198766724182695,0.9672265741072044,0.0,0.42692423,650.64307,65.06431,0.0,0.042692423,POINT (86.5 23.5),48.444089779591835,0.0,0.019284057579679537,16.62022022040817,0.0,0.023408365420320463
2004-09-16 00:00:00,22.75,87.75,33.03381442582195,4.226573959583216,0.9523005579861872,0.0,0.53315115,650.2028,65.02029,0.0,0.053315114,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,15.061731885714288,0.0,0.02982874996714522
2004-09-16 00:00:00,25.25,88.25,33.03381442582195,4.226573959583216,1.0277413318537854,0.0,0.73640096,1311.982,131.19821,0.0,0.0736401,POINT (88.5 25.5),104.35376874285716,0.0,0.02311715727941306,26.844441257142833,0.0,0.05052294272058694
2004-09-16 00:00:00,26.25,89.25,37.335676658874526,3.28566243106526,1.2809619118947355,0.0,0.73629653,1291.9769,129.1977,0.0,0.073629655,POINT (89.5 26.5),109.01432812244897,1.759609318367347e-09,0.04226831991001959,20.183371877551025,-1.759609318367347e-09,0.03136133508998041
2004-09-16 00:00:00,22.25,88.25,28.694821499443304,3.674846970463,1.3317331549608438,0.0,0.55740654,1440.8337,144.08337,0.0,0.055740654,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,34.31750131428572,0.0,0.03978631101645429
2004-09-16 00:00:00,23.75,88.25,33.03381442582195,4.226573959583216,1.141514266533414,0.0,0.3607764,1268.7997,126.87997,0.0,0.03607764,POINT (88.5 23.5),93.38670802040816,0.0,0.013497101953544163,33.493261979591836,0.0,0.022580538046455836
2004-09-16 00:00:00,22.25,87.75,28.694821499443304,3.674846970463,1.50542489463114,0.0,0.53315115,650.2028,65.02029,0.0,0.053315114,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,15.061731885714288,0.0,0.02982874996714522
2004-09-16 00:00:00,26.75,88.25,24.130325827245706,3.009081667374141,0.930137897705321,,,,,,,,,,,,,
2004-09-16 00:00:00,22.75,87.25,33.03381442582195,4.226573959583216,0.9523005579861872,0.0,0.53315115,650.2028,65.02029,0.0,0.053315114,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,15.061731885714288,0.0,0.02982874996714522
2004-09-16 00:00:00,22.75,88.75,33.03381442582195,4.226573959583216,0.8263106409296362,0.0,0.55740654,1440.8337,144.08337,0.0,0.055740654,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,34.31750131428572,0.0,0.03978631101645429
2004-09-16 00:00:00,25.75,88.25,24.130325827245706,3.009081667374141,0.935049981980547,0.0,0.73640096,1311.982,131.19821,0.0,0.0736401,POINT (88.5 25.5),104.35376874285716,0.0,0.02311715727941306,26.844441257142833,0.0,0.05052294272058694
2004-09-16 00:00:00,23.25,86.25,33.03381442582195,4.226573959583216,0.9672265741072044,0.0,0.23573768,631.4512,63.14512,0.0,0.02357377,POINT (86.5 23.5),48.444089779591835,0.0,0.019284057579679537,14.701030220408164,0.0,0.0042897124203204635
2004-09-16 00:00:00,22.25,87.25,28.694821499443304,3.674846970463,1.50542489463114,0.0,0.53315115,650.2028,65.02029,0.0,0.053315114,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,15.061731885714288,0.0,0.02982874996714522
2004-09-16 00:00:00,26.25,88.25,24.130325827245706,3.009081667374141,0.930137897705321,,,,,,,,,,,,,
2004-09-16 00:00:00,26.75,89.25,37.335676658874526,3.28566243106526,1.2809619118947355,0.0,0.73629653,1291.9769,129.1977,0.0,0.073629655,POINT (89.5 26.5),109.01432812244897,1.759609318367347e-09,0.04226831991001959,20.183371877551025,-1.759609318367347e-09,0.03136133508998041
2004-09-16 00:00:00,26.75,88.75,37.335676658874526,3.28566243106526,1.2500309329684212,,,,,,,,,,,,,
2004-09-16 00:00:00,25.25,88.75,33.03381442582195,4.226573959583216,1.0277413318537854,0.0,0.73640096,1311.982,131.19821,0.0,0.0736401,POINT (88.5 25.5),104.35376874285716,0.0,0.02311715727941306,26.844441257142833,0.0,0.05052294272058694
2004-09-16 00:00:00,22.25,88.75,28.694821499443304,3.674846970463,1.3317331549608438,0.0,0.55740654,1440.8337,144.08337,0.0,0.055740654,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,34.31750131428572,0.0,0.03978631101645429
2004-09-16 00:00:00,22.75,88.25,33.03381442582195,4.226573959583216,0.8263106409296362,0.0,0.55740654,1440.8337,144.08337,0.0,0.055740654,POINT (88.5 22.5),109.76586868571428,0.0,0.015954342983545713,34.31750131428572,0.0,0.03978631101645429
2004-09-16 00:00:00,21.75,87.75,28.694821499443304,3.674846970463,0.4385385837881416,0.0,0.53315115,650.2028,65.02029,0.0,0.053315114,POINT (87.5 22.5),49.958558114285715,0.0,0.023486364032854777,15.061731885714288,0.0,0.02982874996714522
2004-09-16 00:00:00,23.25,88.25,33.03381442582195,4.226573959583216,1.141514266533414,0.0,0.3607764,1268.7997,126.87997,0.0,0.03607764,POINT (88.5 23.5),93.38670802040816,0.0,0.013497101953544163,33.493261979591836,0.0,0.022580538046455836
