time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm,TotalSoilMoisture_mean_cm,SWE_mean_cm,Qs_acc_mean_cm,CanopInt_inst_mean_cm,TotalSoilMoisture_anomaly_cm,SWE_anomaly_cm,Qs_acc_anomaly_cm,CanopInt_inst_anomaly_cm,GWS_anomaly_cm
2002-09-16 00:00:00,24.25,87.75,34.15511024623039,11.284387633183693,0.955445765724529,2649.6517,0.0,0.0230924596,0.32660886,66.24129325,0.0,0.000577311485,0.008165222,53.86608548265306,0.0,0.0031881012117188,0.0097959775860579,12.375207767346936,0.0,-0.0026107897267188,-0.0016307555860579,21.784144024196234
2002-09-16 00:00:00,25.25,88.75,34.15511024623039,11.284387633183693,1.0277413318537854,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2002-09-16 00:00:00,22.75,87.75,34.15511024623039,11.284387633183693,0.9523005579861872,2705.30866,0.0,0.0350324603,0.32664517,67.63271750000001,0.0,0.00087581151,0.00816612925,54.18914975918367,0.0,0.0032175565893459,0.0103605375809825,13.44356774081634,0.0,-0.0023417450793459,-0.0021944083309825,20.71607865882438
2002-09-16 00:00:00,22.75,88.25,34.15511024623039,11.284387633183693,0.8263106409296362,2933.95701,0.0,0.095450239,0.348903221,73.3489275,0.0,0.002386256025,0.0087225805,60.16415105714286,0.0,0.0057002038753669,0.0103067646415444,13.184776442857142,0.0,-0.0033139478503669,-0.0015841841415444,20.975231935365162
2002-09-16 00:00:00,23.25,86.25,34.15511024623039,11.284387633183693,0.9672265741072044,1702.38724,0.0,0.0056235886,0.187149188,56.74624166666666,0.0,0.0001874529566666,0.0062383064333333,47.89573451156463,0.0,0.0015788801434201,0.0091217318049393,8.850507155102036,0.0,-0.0013914271867535,-0.002883425371606,25.308877943686717
2002-09-16 00:00:00,23.25,88.25,34.15511024623039,11.284387633183693,1.141514266533414,2222.11566,0.0,0.076202541,0.2459193539999999,74.07052333333333,0.0,0.0025400848666666,0.008197312,60.22283286802721,0.0,0.0059826026472878,0.0095298896863264,13.847690465306115,0.0,-0.0034425177806212,-0.0013325776863264,20.312194876391224
2002-09-16 00:00:00,23.75,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,2649.6517,0.0,0.0230924596,0.32660886,66.24129325,0.0,0.000577311485,0.008165222,53.86608548265306,0.0,0.0031881012117188,0.0097959775860579,12.375207767346936,0.0,-0.0026107897267188,-0.0016307555860579,21.784144024196234
2002-09-16 00:00:00,23.75,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,1827.5414,0.0,0.0120387903999999,0.23441129,60.918047666666666,0.0,0.0004012930133333,0.0078137098666666,50.94824690476191,0.0,0.0026135043054385,0.0097474493442316,9.969800761904756,0.0,-0.0022122112921052,-0.001933739477565,24.189455435095308
2002-09-16 00:00:00,25.25,88.25,34.15511024623039,11.284387633183693,1.0277413318537854,1968.15807,0.0,0.03356,0.22352016,65.60526866666667,0.0,0.0011186666533333,0.0074506719999999,55.58003377006803,0.0,0.0046478483696175,0.0106270523802222,10.025234896598649,0.0,-0.0035291817162842,-0.0031763803802223,24.136580911728252
2002-09-16 00:00:00,23.25,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,2685.0945,0.0,0.0242922177,0.318391125,67.12736275,0.0,0.0006073054624999,0.00795977825,55.65203477346939,0.0,0.0032761079248942,0.0097127178106153,11.475327976530616,0.0,-0.0026688024623943,-0.0017529395606153,22.684204011722787
2002-09-16 00:00:00,21.75,87.75,30.558838032341253,10.704516857262352,0.4385385837881416,2437.0457,0.0,0.125538226,0.27054032,81.23485666666666,0.0,0.0041846076333333,0.009018011,72.14840348843536,0.0,0.0156156579460507,0.0110859849818228,9.086453178231295,0.0,-0.0114310503127174,-0.0020679739818228,21.4858838784045
2002-09-16 00:00:00,25.75,88.25,35.83646456141188,8.091376654011587,0.935049981980547,693.0987,0.0,0.015207339,0.07037903,69.30987,0.0,0.0015207339,0.0070379036,58.45475114285714,0.0,0.0057786134141932,0.0104959560333097,10.855118857142864,0.0,-0.0042578795141932,-0.0034580524333097,24.98906163621652
2002-09-16 00:00:00,21.75,88.25,30.558838032341253,10.704516857262352,0.0815523886479138,2519.51241,0.0,0.172980887,0.280020165,83.98374533333333,0.0,0.0057660299333333,0.0093340053333333,73.15880656734694,0.0,0.0178007462792643,0.0111652720232054,10.824938765986388,0.0,-0.012034716345931,-0.0018312666898721,19.747765249390667
2002-09-16 00:00:00,22.25,87.75,30.558838032341253,10.704516857262352,1.50542489463114,2984.06068,0.0,0.1078799993,0.3497903309999999,74.6015165,0.0,0.002697000085,0.0087447585,61.75704298265306,0.0,0.0086375917668934,0.0105685059239837,12.84447351734694,0.0,-0.0059405916818934,-0.0018237474239837,17.72212885410019
2002-09-16 00:00:00,22.25,88.25,30.558838032341253,10.704516857262352,1.3317331549608438,3258.1958,0.0,0.202052174,0.390568545,81.454895,0.0,0.0050513045,0.009764214125,70.54360525306123,0.0,0.0128061835374411,0.0107001940463744,10.911289746938763,0.0,-0.0077548790374411,-0.0009359799213744,19.656239144361304
2002-09-16 00:00:00,26.75,88.75,37.27015825092674,9.159130157919757,1.2500309329684212,1948.21816,0.0,0.0270453225,0.27745564,64.94060766666666,0.0,0.00090151079,0.0092485216666666,56.21999885442177,0.0,0.0058160403149461,0.0133955150883795,8.720608812244897,0.0,-0.0049145295249461,-0.0041469934217129,28.558610961628503
2002-09-16 00:00:00,22.75,86.75,34.15511024623039,11.284387633183693,1.0119802160227347,2370.33434,0.0,0.0099986695,0.27350806,59.25835825,0.0,0.00024996674,0.0068377015999999,49.751007663265305,0.0,0.002331561080832,0.0100082435258333,9.507350586734695,0.0,-0.002081594340832,-0.0031705419258334,24.65301179576236
2002-09-16 00:00:00,22.25,88.75,30.558838032341253,10.704516857262352,1.3317331549608438,1694.6349,0.0,0.139081615,0.2090362909999999,84.731748,0.0,0.0069540807,0.010451815,71.86129767755101,0.0,0.0158767341858656,0.011060605524882,12.870450322448988,0.0,-0.0089226534858656,-0.000608790524882,17.697919153903015
2002-09-16 00:00:00,23.25,86.75,34.15511024623039,11.284387633183693,0.9672265741072044,2420.5014,0.0,0.0100946774,0.279165324,60.5125375,0.0,0.000252366935,0.006979133125,52.0126846632653,0.0,0.0017994834185358,0.0094482790197453,8.499852836734696,0.0,-0.0015471164835358,-0.0024691458947453,25.659273671873976
2002-09-16 00:00:00,26.25,88.25,35.83646456141188,8.091376654011587,0.930137897705321,686.4823,0.0,0.008450806,0.08060484,68.64823,0.0,0.00084508065,0.008060484,59.79036687346939,0.0,0.0083088829442192,0.0125366697533632,8.85786312653061,0.0,-0.0074638022942192,-0.0044761857533632,26.990541422928853
2002-09-16 00:00:00,26.75,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,1375.4178,0.0,0.035034114,0.176665324,68.77089000000001,0.0,0.0017517057,0.008833266,60.22286554897959,1.6458197959183674e-08,0.0089567380571096,0.0141641071421142,8.548024451020417,-1.6458197959183674e-08,-0.0072050323571096,-0.0053308411421142,28.734669689863747
2002-09-16 00:00:00,23.75,88.25,34.15511024623039,11.284387633183693,1.141514266533414,3216.86146,0.0,0.1198155234999999,0.319770155,80.4215365,0.0,0.002995388225,0.007994254025,67.15436994387754,0.0,0.0107222344228877,0.0098339325441998,13.26716655612246,0.0,-0.0077268461978877,-0.0018396785191998,20.897510214825022
2002-09-16 00:00:00,22.25,87.25,30.558838032341253,10.704516857262352,1.50542489463114,2461.86874,0.0,0.019972944,0.3489637,61.5467195,0.0,0.0004993236025,0.00872409275,51.35420706836735,0.0,0.0032450391744496,0.0103808379501377,10.19251243163265,0.0,-0.0027457155719496,-0.0016567452001377,20.37072806148069
2002-09-16 00:00:00,26.75,88.25,35.83646456141188,8.091376654011587,0.930137897705321,2618.4677,0.0,0.0159509277,0.397173385,65.46169325,0.0,0.000398773195,0.009929335,56.56019842040816,1.8117731377551026e-07,0.0059487187478888,0.0129010134030336,8.901494829591833,-1.8117731377551026e-07,-0.0055499455528888,-0.0029716784030336,26.94349153695328
2002-09-16 00:00:00,24.25,88.25,34.15511024623039,11.284387633183693,1.0904283439857283,3216.86146,0.0,0.1198155234999999,0.319770155,80.4215365,0.0,0.002995388225,0.007994254025,67.15436994387754,0.0,0.0107222344228877,0.0098339325441998,13.26716655612246,0.0,-0.0077268461978877,-0.0018396785191998,20.897510214825022
2002-09-16 00:00:00,26.25,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,2638.77725,0.0,0.067889759,0.290935487,65.96943275,0.0,0.001697244,0.007273387275,58.63572246020408,0.0,0.0087234168340476,0.0136374232603479,7.333710289795917,0.0,-0.0070261728340476,-0.0063640359853479,29.94983816995022
2002-09-16 00:00:00,23.25,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,2744.2955,0.0,0.0337596369999999,0.3405362939999999,68.6073885,0.0,0.00084399094,0.00851340775,55.21947521836735,0.0,0.0031626942703814,0.0097813826450639,13.387913281632647,0.0,-0.0023187033303814,-0.0012679748950639,20.77078364282319
2002-09-16 00:00:00,22.75,88.75,34.15511024623039,11.284387633183693,0.8263106409296362,1692.1237,0.0,0.123890445,0.19420968,84.606187,0.0,0.0061945223,0.009710484,71.3283472612245,0.0,0.0133680898547399,0.0107645224297428,13.277839738775512,0.0,-0.0071735675547399,-0.0010540384297428,20.88549811343936
2002-09-16 00:00:00,22.75,87.25,34.15511024623039,11.284387633183693,0.9523005579861872,2545.0736,0.0,0.0213639517,0.302834686,63.626841,0.0,0.0005340988,0.007570867375,52.83730774183674,0.0,0.0031187396124888,0.0102011377468471,10.78953325816326,0.0,-0.0025846408124888,-0.0026302703718471,23.37079189925147
2002-10-16 12:00:00,24.25,88.25,28.998904990998582,6.565074472285315,1.0904283439857283,2989.72024,0.0,0.142601542,0.111404166,74.74300600000001,0.0,0.0035650385925,0.00278510415,67.15436994387754,0.0,0.0107222344228877,0.0098339325441998,7.588636056122468,0.0,-0.0071571958303877,-0.0070488283941998,21.424474959100703
2002-10-16 12:00:00,22.25,87.75,25.0349904523852,6.29037257519479,1.50542489463114,2791.8965000000003,0.0,0.117719122,0.17218333,69.7974145,0.0,0.0029429782175,0.004304583375,61.75704298265306,0.0,0.0086375917668934,0.0105685059239837,8.04037151734694,0.0,-0.0056946135493934,-0.0062639225489837,17.006577471136634
2002-10-16 12:00:00,22.75,88.75,28.998904990998582,6.565074472285315,0.8263106409296362,1604.7414,0.0,0.17373437,0.085729167,80.2370725,0.0,0.008686719,0.0042864585,71.3283472612245,0.0,0.0133680898547399,0.0107645224297428,8.908725238775503,0.0,-0.0046813708547399,-0.0064780639297428,20.10133918700756
