time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm
2022-06-16 00:00:00,23.25,86.25,-19.6726921526423,3.642703421419451,0.9672265741072044,1685.2200000000005,0.0,0.077020203,0.45743952,56.17399966666667,0.0,0.0025673402,0.0152479843333333
2022-06-16 00:00:00,23.25,87.75,-19.6726921526423,3.642703421419451,1.0547837018250346,2120.06566,0.0,0.0392712914,0.448838705,53.001642,0.0,0.0009817823,0.011220967875
2022-06-16 00:00:00,22.25,88.25,-26.091346599006403,2.9996741874946946,1.3317331549608438,2862.63485,0.0,0.149421976,0.62887499,71.5658715,0.0,0.0037355497,0.01572187525
2022-06-16 00:00:00,26.25,89.25,-17.322246299344815,3.202337887980126,1.2809619118947355,2792.06245,0.0,0.50281602,1.04296774,69.801561,0.0,0.01257040025,0.026074194
2022-06-16 00:00:00,25.25,88.25,-19.6726921526423,3.642703421419451,1.0277413318537854,1971.4632,0.0,0.250588182,0.4565363,65.71544333333333,0.0,0.0083529393333333,0.0152178766666666
2022-06-16 00:00:00,25.75,88.25,-43.84340844509,2.7824116907920438,0.935049981980547,690.7368,0.0,0.13047037,0.16806452,69.073685,0.0,0.013047037,0.016806452
2022-06-16 00:00:00,22.25,87.25,-26.091346599006403,2.9996741874946946,1.50542489463114,2311.98695,0.0,0.084171854,0.7124556499999999,57.79967425,0.0,0.00210429635,0.0178113915
2022-06-16 00:00:00,22.25,88.75,-26.091346599006403,2.9996741874946946,1.3317331549608438,1454.1511,0.0,0.101495327,0.3138992,72.707555,0.0,0.00507476635,0.01569496
2022-06-16 00:00:00,21.75,87.75,-26.091346599006403,2.9996741874946946,0.4385385837881416,2280.1118,0.0,0.42840874,0.60985484,76.00372800000001,0.0,0.0142802921666666,0.020328495
2022-06-16 00:00:00,22.75,88.25,-19.6726921526423,3.642703421419451,0.8263106409296362,2329.93484,0.0,0.0507452022,0.4946451659999999,58.24837075,0.0,0.001268630095,0.0123661295
2022-06-16 00:00:00,22.25,87.75,-26.091346599006403,2.9996741874946946,1.50542489463114,2528.88528,0.0,0.142075724,0.6874516100000001,63.2221345,0.0,0.003551893225,0.01718629075
2022-06-16 00:00:00,26.25,88.25,-43.84340844509,2.7824116907920438,0.930137897705321,736.05676,0.0,0.12343,0.26094356,73.605675,0.0,0.012343,0.026094357
2022-06-16 00:00:00,26.75,88.75,-17.322246299344815,3.202337887980126,1.2500309329684212,2104.88253,0.0,0.283240286,0.88174195,70.16275,0.0,0.0094413428333333,0.0293913986666666
2022-06-16 00:00:00,24.25,87.75,-19.6726921526423,3.642703421419451,0.955445765724529,2280.25835,0.0,0.085399113,0.491633065,57.00645975,0.0,0.0021349778,0.01229082675
2022-06-16 00:00:00,26.75,88.25,-43.84340844509,2.7824116907920438,0.930137897705321,2849.16411,0.0,0.39536577,1.10549193,71.22910725,0.0,0.009884144075,0.02763729825
2022-06-16 00:00:00,26.75,89.25,-17.322246299344815,3.202337887980126,1.2809619118947355,1464.90716,0.0,0.26352582,0.58851612,73.24535499999999,0.0,0.0131762915,0.0294258065
2022-06-16 00:00:00,23.25,88.25,-19.6726921526423,3.642703421419451,1.141514266533414,1654.70653,0.0,0.037011613,0.3394072489999999,55.15688600000001,0.0,0.0012337204333333,0.011313575
2022-06-16 00:00:00,22.75,87.25,-19.6726921526423,3.642703421419451,0.9523005579861872,2249.38879,0.0,0.070287823,0.63256048,56.23472099999999,0.0,0.001757195625,0.01581401225
2022-06-16 00:00:00,23.75,87.25,-19.6726921526423,3.642703421419451,1.0547837018250346,1677.8157,0.0,0.045283025,0.356129036,55.927191,0.0,0.0015094341666666,0.0118709683333333
2022-07-16 12:00:00,25.75,88.25,-45.68491054852555,2.8004142907491127,0.935049981980547,729.1618,0.0,0.076222256,0.1948387,72.91618,0.0,0.0076222257,0.01948387
2022-07-16 12:00:00,26.75,89.25,-5.657477015822697,3.2600089244712724,1.2809619118947355,1505.28589,0.0,0.210909154,0.5412943400000001,75.2642975,0.0,0.010545458,0.027064717
2022-07-16 12:00:00,23.75,88.25,-11.575355510709286,3.701101524966041,1.141514266533414,3038.39519,0.0,0.583431578,0.64866128,75.95988224999999,0.0,0.0145857894999999,0.0162165325
2022-07-16 12:00:00,25.25,88.25,-11.575355510709286,3.701101524966041,1.0277413318537854,2087.7417,0.0,0.194885808,0.60495966,69.591393,0.0,0.0064961936666666,0.020165323
2022-07-16 12:00:00,22.25,87.25,-17.81113205089544,3.043631687026977,1.50542489463114,2687.4957,0.0,0.238093553,0.96226211,67.187394,0.0,0.005952338925,0.0240565535
2022-07-16 12:00:00,24.25,87.75,-11.575355510709286,3.701101524966041,0.955445765724529,2646.78217,0.0,0.168240965,0.6649637,66.1695575,0.0,0.00420602405,0.01662409275
2022-07-16 12:00:00,22.75,86.75,-11.575355510709286,3.701101524966041,1.0119802160227347,2588.02615,0.0,0.1634027029999999,0.93864111,64.7006575,0.0,0.00408506755,0.02346602825
2022-07-16 12:00:00,22.75,87.25,-11.575355510709286,3.701101524966041,0.9523005579861872,2673.73345,0.0,0.198384117,0.85693951,66.8433385,0.0,0.0049596030999999,0.0214234874999999
2022-07-16 12:00:00,26.25,89.25,-5.657477015822697,3.2600089244712724,1.2809619118947355,2872.61646,0.0,0.410029646,1.01446373,71.815411,0.0,0.01025074125,0.02536159375
2022-07-16 12:00:00,22.75,87.75,-11.575355510709286,3.701101524966041,0.9523005579861872,2676.0162,0.0,0.170375606,0.82858467,66.9004075,0.0,0.0042593903,0.02071461725
2022-07-16 12:00:00,26.75,88.75,-5.657477015822697,3.2600089244712724,1.2500309329684212,2144.17864,0.0,0.24903629,0.76656049,71.47262333333333,0.0,0.00830121,0.0255520166666666
2022-07-16 12:00:00,22.25,88.75,-17.81113205089544,3.043631687026977,1.3317331549608438,1650.01573,0.0,0.43038274,0.48186693,82.50079,0.0,0.0215191375,0.0240933465
2022-07-16 12:00:00,22.25,88.25,-17.81113205089544,3.043631687026977,1.3317331549608438,3212.6234400000003,0.0,0.68122714,0.96892745,80.31558625,0.0,0.01703067825,0.02422318625
2022-07-16 12:00:00,22.25,87.75,-17.81113205089544,3.043631687026977,1.50542489463114,3013.8988,0.0,0.573514592,0.94702421,75.34747375,0.0,0.01433786525,0.02367560525
2022-07-16 12:00:00,22.75,88.25,-11.575355510709286,3.701101524966041,0.8263106409296362,2745.8051,0.0,0.259758475,0.76575403,68.645129,0.0,0.00649396205,0.01914385125
2022-07-16 12:00:00,21.75,87.75,-17.81113205089544,3.043631687026977,0.4385385837881416,2511.9513,0.0,1.1199046,0.76678226,83.73171166666667,0.0,0.0373301536666666,0.0255594093333333
2022-07-16 12:00:00,26.25,88.25,-45.68491054852555,2.8004142907491127,0.930137897705321,742.6013,0.0,0.1278156,0.22981049,74.26013,0.0,0.01278156,0.02298105
2022-07-16 12:00:00,23.25,88.25,-11.575355510709286,3.701101524966041,1.141514266533414,1978.8077,0.0,0.18205605,0.40132661,65.960257,0.0,0.0060685350333333,0.013377554
2022-07-16 12:00:00,23.75,87.25,-11.575355510709286,3.701101524966041,1.0547837018250346,1915.1228,0.0,0.122785648,0.50444758,63.83742766666668,0.0,0.0040928550666666,0.0168149193333333
2022-07-16 12:00:00,23.75,87.75,-11.575355510709286,3.701101524966041,1.0547837018250346,2646.78217,0.0,0.168240965,0.6649637,66.1695575,0.0,0.00420602405,0.01662409275
2022-07-16 12:00:00,24.25,88.25,-11.575355510709286,3.701101524966041,1.0904283439857283,3038.39519,0.0,0.583431578,0.64866128,75.95988224999999,0.0,0.0145857894999999,0.0162165325
2022-07-16 12:00:00,22.75,88.75,-11.575355510709286,3.701101524966041,0.8263106409296362,1559.3665,0.0,0.2890670899999999,0.40081855,77.968325,0.0,0.0144533554999999,0.0200409285
2022-07-16 12:00:00,21.75,88.25,-17.81113205089544,3.043631687026977,0.0815523886479138,2517.2949,0.0,0.96719439,0.75756855,83.90982866666667,0.0,0.0322398133333333,0.0252522856666666
2022-07-16 12:00:00,23.25,87.25,-11.575355510709286,3.701101524966041,1.0547837018250346,2686.3726,0.0,0.2055578209999999,0.67495161,67.15931900000001,0.0,0.005138945625,0.0168737905
