time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,GWS_noah_cm,GWS_clsm_cm,GWS_vic_cm
2002-04-17 12:00:00,23.25,86.25,-12.003431275606015,22.88781746306537,0.9672265741072044,-7.5119628825413,-9.681166433694973,-7.263814037434503
2002-04-17 12:00:00,23.25,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,-5.0918767521182815,-10.425581590847074,-8.63417446830671
2002-04-17 12:00:00,23.75,87.75,-12.003431275606015,22.88781746306537,1.0547837018250346,-6.963112444766234,-10.425581590847074,-8.63417446830671
2002-04-17 12:00:00,24.25,87.75,-12.003431275606015,22.88781746306537,0.955445765724529,-6.963112444766234,-10.425581590847074,-8.63417446830671
2002-04-17 12:00:00,26.75,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,-6.792598741327924,1.906786557213864,0.290341951895785
2002-04-17 12:00:00,25.25,88.25,-12.003431275606015,22.88781746306537,1.0277413318537854,-11.842278767401712,-9.15979376880233,-0.6964911534694469
2002-04-17 12:00:00,22.75,88.75,-12.003431275606015,22.88781746306537,0.8263106409296362,-5.03181682777679,-11.05871369889352,2.096784612091806
2002-04-17 12:00:00,26.75,88.75,-4.542763216222823,16.118506072724198,1.2500309329684212,-3.354400088972778,,
2002-04-17 12:00:00,22.75,87.75,-12.003431275606015,22.88781746306537,0.9523005579861872,-3.754580377207999,-10.436567383994236,-7.689787087287448
2002-04-17 12:00:00,26.25,89.25,-4.542763216222823,16.118506072724198,1.2809619118947355,-9.5779420730847,1.906786557213864,0.290341951895785
2002-04-17 12:00:00,26.25,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,0.0701429784381364,,
2002-04-17 12:00:00,23.75,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,-7.102209992921999,-10.425581590847074,-8.63417446830671
2002-04-17 12:00:00,21.75,87.75,-14.297243930244198,18.358782858696863,0.4385385837881416,-10.121656498996122,-12.730380038632418,-9.98359974192563
2002-04-17 12:00:00,23.25,87.25,-12.003431275606015,22.88781746306537,1.0547837018250346,-6.014132260111734,-10.425581590847074,-8.63417446830671
2002-04-17 12:00:00,25.75,88.25,-4.458992152975471,15.343889211712876,0.935049981980547,-2.9577467475541352,-1.6153546461717871,6.847947969161098
2002-04-17 12:00:00,26.75,88.25,-4.458992152975471,15.343889211712876,0.930137897705321,0.131695085687892,,
